codice,aeroporto_partenza,numero_voli,ritardo_minimo,ritardo_massimo,ritardo_medio,tasso_cancellazione,mese
UA,SBP,3,0.0,-10.0,0.0,33.33,2
OO,ALB,2,0.0,-26.0,0.0,0.0,4
UA,BTV,4,2.0,22.0,6.0,0.0,4
UA,PVD,3,0.0,-1.0,0.0,0.0,9
NK,PNS,7,0.0,-13.0,0.0,0.0,10
OO,CVG,1,5.0,5.0,5.0,0.0,2
F9,SRQ,2,510.0,510.0,255.0,0.0,6
G4,MSO,4,267.0,267.0,66.75,0.0,12
MQ,SJT,2,0.0,-12.0,0.0,50.0,1
G4,BZN,2,0.0,-9.0,0.0,0.0,10
OO,CRP,2,0.0,-8.0,0.0,0.0,2
MQ,TXK,3,0.0,-6.0,0.0,0.0,8
YX,OMA,3,26.0,117.0,47.67,0.0,5
G4,GSP,1,0.0,-17.0,0.0,0.0,9
AS,JAC,1,0.0,-20.0,0.0,0.0,7
OO,LAR,6,3.0,87.0,17.33,0.0,1
OO,RIC,3,93.0,93.0,31.0,0.0,2
OH,DSM,1,72.0,72.0,72.0,0.0,12
DL,JAN,17,6.0,16.0,1.94,0.0,4
NK,MCI,12,16.0,118.0,14.33,8.33,12
DL,JAX,35,1.0,36.0,4.86,0.0,12
OO,ATW,31,1.0,270.0,28.16,3.23,7
9E,GSP,7,1.0,1.0,0.14,0.0,2
YX,RDU,63,10.0,227.0,16.13,0.0,12
UA,PDX,42,1.0,46.0,4.9,9.52,1
G4,FNT,14,81.0,199.0,20.0,7.14,4
MQ,BHM,13,1.0,64.0,8.85,0.0,3
DL,RSW,50,3.0,605.0,31.38,6.0,7
F9,DEN,201,1.0,586.0,27.02,1.0,4
WN,BOI,45,2.0,68.0,3.07,0.0,9
OH,TYS,38,2.0,347.0,15.45,0.0,10
AA,IND,49,2.0,187.0,11.61,2.04,4
AA,PNS,33,1.0,1320.0,83.55,6.06,5
F9,CLE,44,2.0,232.0,18.14,4.55,4
MQ,CRP,25,2.0,59.0,4.56,0.0,9
G4,SRQ,17,2.0,32.0,4.0,0.0,2
UA,SLC,22,2.0,15.0,3.09,0.0,11
OO,TYS,18,14.0,100.0,13.0,22.22,1
OO,FAT,58,1.0,464.0,20.05,0.0,6
OO,DLH,6,4.0,17.0,3.5,0.0,7
DL,TUL,14,0.0,0.0,0.0,0.0,6
MQ,BWI,1,7.0,7.0,7.0,0.0,2
NK,MYR,57,1.0,281.0,16.12,5.26,7
G4,SCK,6,2.0,43.0,12.67,0.0,5
AS,OTZ,2,9.0,9.0,4.5,0.0,5
9E,GRR,14,5.0,47.0,7.43,0.0,4
YX,CLE,24,1.0,202.0,11.42,0.0,5
B6,MIA,8,9.0,203.0,55.88,0.0,8
9E,CLE,18,3.0,227.0,28.33,11.11,6
AS,WRG,7,4.0,12.0,2.29,0.0,3
F9,SMF,1,0.0,-5.0,0.0,0.0,4
G4,EUG,2,29.0,29.0,14.5,0.0,11
F9,TYS,4,3.0,95.0,25.5,0.0,6
MQ,AVP,7,1.0,16.0,2.43,0.0,12
UA,DRO,8,10.0,234.0,30.5,0.0,8
UA,STL,31,1.0,194.0,21.52,3.23,8
MQ,GCK,8,26.0,26.0,3.25,12.5,6
OO,HDN,6,8.0,131.0,25.0,0.0,1
F9,OKC,4,1.0,27.0,7.0,0.0,12
F9,SLC,13,2.0,90.0,13.92,0.0,1
WN,MEM,24,3.0,102.0,8.63,0.0,6
OO,SUX,8,3.0,160.0,55.25,0.0,7
OO,DIK,2,40.0,40.0,20.0,0.0,12
9E,XNA,12,1.0,20.0,4.5,8.33,7
WN,TUL,45,7.0,23.0,2.16,0.0,9
OH,ECP,10,10.0,563.0,62.4,0.0,8
OO,FOD,6,1.0,1.0,0.17,0.0,2
OO,SBA,9,3.0,204.0,23.0,0.0,12
AA,MSO,6,2.0,16.0,5.17,0.0,6
9E,HPN,5,96.0,96.0,19.2,0.0,9
YX,BGR,5,21.0,21.0,4.2,20.0,2
AS,CMH,7,2.0,25.0,7.86,0.0,7
G4,MYR,4,68.0,68.0,17.0,0.0,3
NK,SMF,16,21.0,115.0,20.75,0.0,9
DL,GRB,2,106.0,298.0,202.0,0.0,11
G4,MDW,5,319.0,319.0,63.8,0.0,4
WN,IAD,7,3.0,17.0,6.57,0.0,5
HA,SEA,7,10.0,23.0,4.71,0.0,4
OO,LFT,4,0.0,-3.0,0.0,25.0,1
AA,AVL,10,4.0,104.0,21.4,0.0,6
AS,RNO,5,6.0,75.0,22.8,0.0,11
AS,GEG,14,7.0,74.0,10.86,14.29,1
UA,SAV,14,1.0,13.0,1.79,0.0,10
YX,MCI,16,12.0,122.0,21.13,12.5,1
OO,GRR,15,1.0,33.0,2.87,0.0,4
OH,BTV,11,1.0,94.0,14.27,0.0,4
MQ,PIT,4,0.0,-7.0,0.0,0.0,3
G4,HGR,2,56.0,56.0,28.0,0.0,4
OO,IND,5,2.0,56.0,11.6,0.0,12
G4,IAG,1,0.0,-15.0,0.0,0.0,9
G4,EWR,3,0.0,-11.0,0.0,0.0,4
OO,PIA,7,6.0,70.0,17.86,0.0,5
AA,ANC,3,4.0,10.0,4.67,0.0,9
AS,MIA,5,6.0,70.0,23.0,0.0,2
G4,SGF,4,0.0,-15.0,0.0,0.0,9
MQ,MSP,11,3.0,17.0,2.36,0.0,4
F9,JAX,5,12.0,12.0,2.4,0.0,12
MQ,PNS,8,2.0,8.0,1.25,0.0,12
F9,DSM,2,5.0,5.0,2.5,0.0,9
G4,GJT,1,21.0,21.0,21.0,0.0,11
OH,OMA,1,0.0,-17.0,0.0,0.0,9
YX,MYR,1,0.0,-22.0,0.0,0.0,3
YX,PNS,1,0.0,0.0,0.0,0.0,5
UA,PHX,99,2.0,82.0,3.75,0.0,10
B6,BOS,344,1.0,341.0,31.69,4.65,8
OO,DEN,436,1.0,972.0,23.36,0.0,5
AA,CLT,1149,1.0,802.0,36.42,2.09,5
9E,FWA,8,5.0,12.0,2.13,12.5,1
MQ,DFW,575,1.0,312.0,6.93,0.17,9
AA,BZN,10,2.0,16.0,1.8,0.0,2
OO,MBS,22,2.0,118.0,13.82,0.0,11
AS,KOA,21,11.0,81.0,7.81,0.0,9
NK,SAN,32,3.0,103.0,14.84,6.25,7
MQ,ROC,3,5.0,19.0,8.0,0.0,6
OH,SAV,38,1.0,238.0,13.87,0.0,12
B6,SJU,93,1.0,298.0,27.22,0.0,7
OO,SEA,215,1.0,189.0,9.07,0.0,5
OH,CLE,27,4.0,111.0,13.93,3.7,8
WN,GEG,30,1.0,82.0,5.83,0.0,11
WN,SDF,48,1.0,113.0,11.29,0.0,3
AA,PVD,29,3.0,109.0,14.97,3.45,7
UA,ORF,13,13.0,520.0,55.92,7.69,8
WN,ABQ,91,1.0,322.0,17.58,0.0,12
9E,MOB,8,44.0,218.0,43.25,0.0,7
9E,GRR,5,0.0,-6.0,0.0,0.0,2
AA,SNA,61,1.0,1111.0,43.84,1.64,3
OO,SDF,16,2.0,184.0,30.06,0.0,12
AS,ORD,36,1.0,82.0,4.81,0.0,9
DL,LEX,12,41.0,41.0,3.42,0.0,6
F9,SJC,13,7.0,212.0,23.23,0.0,12
WN,SFO,71,1.0,138.0,18.3,0.0,8
DL,FAR,7,11.0,11.0,1.57,0.0,10
MQ,STL,23,5.0,99.0,8.52,4.35,5
DL,JAC,5,78.0,78.0,15.6,0.0,11
NK,BUR,14,4.0,41.0,7.0,0.0,4
G4,IDA,5,88.0,88.0,17.6,0.0,9
UA,EYW,5,22.0,122.0,39.6,0.0,11
B6,BDL,42,2.0,393.0,42.19,0.0,12
AA,PSP,24,1.0,260.0,39.67,4.17,5
OO,BTV,9,1.0,20.0,2.67,0.0,11
B6,HDN,3,19.0,24.0,14.33,0.0,2
OH,JAX,6,8.0,178.0,31.0,0.0,7
NK,PDX,11,2.0,53.0,7.55,0.0,9
AS,FAI,26,3.0,120.0,5.31,0.0,4
DL,SJU,39,1.0,284.0,23.13,0.0,6
OO,XWA,14,6.0,1163.0,100.57,0.0,12
OH,IAD,17,3.0,18.0,1.71,0.0,12
OO,RDM,24,7.0,47.0,3.96,0.0,11
G4,VPS,13,8.0,22.0,4.08,0.0,9
DL,DTW,408,1.0,1001.0,25.31,1.96,1
9E,GRR,12,1.0,331.0,27.67,0.0,5
DL,BWI,33,3.0,46.0,2.18,0.0,2
AS,PSC,1,0.0,-19.0,0.0,0.0,12
NK,BOI,5,83.0,83.0,16.6,0.0,2
9E,FAY,6,51.0,949.0,166.67,0.0,11
OO,TRI,8,0.0,-6.0,0.0,0.0,2
OO,CNY,3,1.0,1.0,0.33,0.0,1
G4,FNT,13,1.0,67.0,8.38,0.0,6
WN,ORF,27,2.0,39.0,6.04,0.0,1
9E,ROA,8,8.0,122.0,16.25,0.0,8
OO,MFE,13,5.0,23.0,6.23,0.0,7
MQ,RIC,1,0.0,-17.0,0.0,0.0,5
MQ,FWA,13,3.0,37.0,4.92,0.0,12
WN,HRL,19,7.0,89.0,17.05,0.0,12
UA,PNS,9,80.0,80.0,8.89,0.0,3
AS,AUS,14,1.0,34.0,7.64,0.0,3
AS,CMH,4,2.0,13.0,3.75,0.0,5
UA,OGG,8,0.0,-8.0,0.0,0.0,9
F9,PWM,12,20.0,173.0,26.92,8.33,6
G4,GJT,2,11.0,11.0,5.5,0.0,9
9E,MEM,11,59.0,101.0,23.09,9.09,7
YX,ATL,3,10.0,52.0,25.67,0.0,7
9E,CHA,10,1.0,212.0,33.7,0.0,1
AS,OMA,3,4.0,4.0,1.33,0.0,11
DL,BZN,9,7.0,17.0,2.67,0.0,8
G4,BIL,4,7.0,216.0,75.25,0.0,6
OO,LBF,4,19.0,19.0,4.75,0.0,7
G4,SYR,6,43.0,51.0,24.0,0.0,2
OO,VCT,3,0.0,-6.0,0.0,0.0,7
WN,VPS,14,4.0,21.0,2.29,0.0,9
OO,JST,3,11.0,230.0,100.33,0.0,1
AA,STS,1,228.0,228.0,228.0,0.0,11
AS,SLC,5,13.0,42.0,11.0,0.0,9
YX,BTV,4,10.0,58.0,20.25,0.0,1
G4,MFE,4,3.0,97.0,38.25,0.0,10
G4,CKB,1,89.0,89.0,89.0,0.0,12
HA,AUS,1,1.0,1.0,1.0,0.0,12
AS,JAC,1,134.0,134.0,134.0,0.0,3
AS,BOI,1,0.0,-14.0,0.0,0.0,6
OH,STL,1,6.0,6.0,6.0,0.0,9
OO,PRC,5,10.0,99.0,21.8,0.0,6
B6,PWM,5,188.0,188.0,37.6,20.0,5
OO,PSC,32,3.0,126.0,13.81,0.0,7
OO,MBS,19,7.0,544.0,52.05,0.0,2
MQ,TYS,14,4.0,24.0,4.79,0.0,10
G4,PIT,19,8.0,61.0,11.68,0.0,6
UA,DFW,89,1.0,64.0,5.47,0.0,9
WN,HNL,98,1.0,98.0,8.24,1.02,1
G4,PGD,58,1.0,158.0,9.64,0.0,6
9E,MSN,7,11.0,39.0,9.57,0.0,12
MQ,MQT,3,0.0,-3.0,0.0,0.0,8
9E,GRR,8,8.0,12.0,2.5,0.0,1
UA,AUS,91,3.0,318.0,13.84,2.2,11
B6,BDL,34,3.0,266.0,14.82,0.0,4
DL,DCA,79,2.0,196.0,7.34,0.0,10
B6,SRQ,3,229.0,229.0,76.33,0.0,8
AA,LAS,129,1.0,181.0,7.54,0.0,11
WN,BUR,115,2.0,139.0,7.07,2.61,2
MQ,XNA,56,1.0,293.0,23.18,5.36,5
MQ,PIA,6,8.0,8.0,1.33,0.0,2
OH,TLH,11,1.0,125.0,15.18,0.0,3
AS,EWR,21,1.0,53.0,8.33,0.0,10
OO,RAP,17,6.0,782.0,61.82,0.0,8
MQ,EWR,10,16.0,103.0,24.6,0.0,11
AA,EWR,55,1.0,436.0,27.84,3.64,8
DL,MLB,18,2.0,270.0,16.06,0.0,4
WN,BOI,33,1.0,50.0,5.58,0.0,4
DL,FCA,7,1.0,27.0,4.0,0.0,10
OO,OMA,51,1.0,144.0,12.47,0.0,12
B6,SRQ,6,7.0,114.0,20.17,0.0,2
F9,CLE,66,1.0,219.0,19.12,3.03,8
NK,CHS,17,5.0,225.0,48.71,5.88,7
AA,EYW,19,11.0,125.0,16.53,5.26,4
AA,TUS,23,4.0,94.0,11.35,4.35,7
AA,BNA,81,4.0,1352.0,47.26,0.0,8
OO,ACV,14,7.0,140.0,15.64,0.0,5
NK,BNA,24,7.0,199.0,24.5,0.0,2
MQ,PHX,43,2.0,251.0,30.37,0.0,1
YX,PWM,34,6.0,181.0,16.21,0.0,6
MQ,BMI,8,8.0,81.0,13.5,0.0,12
OO,SNA,36,1.0,81.0,12.94,0.0,9
UA,BUF,9,15.0,15.0,1.67,0.0,5
MQ,BIS,8,3.0,5.0,1.0,0.0,10
AA,HNL,18,5.0,27.0,2.39,0.0,7
G4,MYR,22,4.0,95.0,9.32,4.55,8
DL,HNL,24,1.0,418.0,19.21,0.0,9
AA,STX,9,2.0,137.0,22.89,0.0,5
YX,JAX,10,1.0,88.0,10.2,10.0,2
AS,MKE,2,0.0,-22.0,0.0,0.0,3
WN,RSW,40,1.0,438.0,36.88,2.5,8
AA,OKC,32,2.0,51.0,5.38,3.13,6
F9,MKE,8,19.0,117.0,32.75,0.0,1
AA,CID,11,4.0,97.0,23.73,9.09,7
OO,GSO,8,20.0,137.0,25.5,0.0,7
OH,SGF,11,4.0,26.0,5.91,0.0,10
DL,FAR,5,32.0,32.0,6.4,0.0,8
OO,LCH,7,10.0,10.0,1.43,0.0,2
WN,JAN,14,1.0,199.0,15.86,0.0,9
AA,ORF,13,1.0,129.0,16.08,0.0,2
DL,TYS,15,22.0,115.0,25.07,0.0,5
MQ,COS,8,22.0,43.0,8.13,0.0,8
WN,CLT,25,1.0,74.0,13.84,0.0,11
G4,ROA,4,12.0,42.0,23.25,0.0,12
G4,ABE,20,2.0,401.0,33.15,0.0,6
G4,SBN,5,18.0,18.0,3.6,0.0,12
9E,BQK,2,0.0,-13.0,0.0,0.0,12
DL,ORF,24,2.0,148.0,14.13,0.0,5
NK,RNO,16,1.0,54.0,9.81,0.0,11
F9,SRQ,10,4.0,151.0,28.9,0.0,2
F9,HOU,5,1.0,177.0,35.6,20.0,7
DL,CAE,8,3.0,410.0,51.63,0.0,12
OO,PSC,20,21.0,44.0,3.25,0.0,2
9E,ICT,3,0.0,-10.0,0.0,0.0,2
OO,XWA,11,8.0,741.0,75.82,9.09,1
UA,JAC,22,2.0,134.0,23.55,0.0,2
G4,SNA,7,13.0,90.0,27.14,0.0,11
DL,GNV,16,4.0,4.0,0.5,0.0,10
DL,EYW,13,1.0,105.0,16.31,7.69,7
9E,HPN,11,19.0,19.0,1.73,0.0,6
AA,AVL,5,125.0,125.0,25.0,0.0,1
UA,BWI,23,2.0,127.0,8.83,0.0,3
OO,RDD,6,29.0,30.0,9.83,0.0,4
YX,BTV,9,1.0,6.0,1.33,0.0,5
G4,PIT,6,23.0,23.0,3.83,0.0,10
AS,SBA,3,8.0,8.0,2.67,0.0,8
MQ,AMA,26,3.0,172.0,17.96,0.0,7
OO,RIC,13,1.0,107.0,16.0,0.0,11
OH,MHT,23,1.0,226.0,11.78,0.0,6
G4,MCO,2,17.0,17.0,8.5,0.0,5
OO,ROA,5,2.0,107.0,21.8,0.0,3
DL,GRR,22,3.0,162.0,8.91,4.55,8
DL,STT,7,4.0,4.0,1.71,0.0,5
F9,MYR,3,1.0,95.0,32.0,0.0,4
MQ,TUS,6,0.0,-4.0,0.0,0.0,6
OO,BFL,12,43.0,61.0,12.42,0.0,10
G4,PBG,6,15.0,22.0,6.17,0.0,4
9E,DHN,5,101.0,101.0,20.2,20.0,9
G4,BIS,6,13.0,120.0,22.17,0.0,12
WN,HDN,2,0.0,-8.0,0.0,0.0,8
9E,BTR,10,1.0,10.0,2.4,0.0,2
G4,PDX,5,2.0,2.0,0.4,0.0,6
B6,PWM,4,184.0,184.0,46.0,0.0,10
G4,LEX,5,3.0,33.0,7.2,0.0,2
DL,BTV,3,0.0,0.0,0.0,0.0,12
AA,LIT,6,1.0,309.0,71.83,0.0,5
YX,LEX,1,3.0,3.0,3.0,0.0,5
F9,ELP,2,38.0,38.0,19.0,0.0,12
NK,RNO,6,3.0,8.0,1.83,16.67,7
B6,DFW,1,0.0,-11.0,0.0,0.0,7
G4,LAX,5,0.0,-4.0,0.0,0.0,2
AA,BFL,5,99.0,99.0,19.8,0.0,1
G4,SAN,1,25.0,25.0,25.0,0.0,8
DL,RNO,10,47.0,103.0,15.0,0.0,6
OH,AGS,17,12.0,285.0,28.06,0.0,8
OO,DFW,259,2.0,636.0,18.56,3.09,11
OO,CVG,9,32.0,42.0,8.22,0.0,11
DL,SEA,280,1.0,901.0,8.4,0.0,10
OO,IAH,155,1.0,890.0,19.12,0.65,8
9E,LGA,192,1.0,64.0,4.46,0.0,11
WN,OGG,60,1.0,101.0,4.48,0.0,6
YX,CHS,22,8.0,8.0,0.36,0.0,6
MQ,GGG,4,21.0,224.0,61.25,0.0,5
OO,IAH,127,1.0,651.0,18.1,0.0,10
YX,MEM,36,4.0,68.0,4.44,0.0,11
DL,STT,4,106.0,106.0,26.5,0.0,11
OO,TVC,2,6.0,6.0,3.0,0.0,12
DL,HOU,14,6.0,103.0,13.29,0.0,12
NK,DTW,82,2.0,337.0,17.16,0.0,5
AA,CVG,29,2.0,434.0,29.59,0.0,9
WN,FAT,20,2.0,71.0,6.05,0.0,7
DL,FLL,116,1.0,340.0,32.29,0.0,5
AA,PBI,57,2.0,223.0,15.75,5.26,6
9E,JFK,134,1.0,448.0,7.77,0.75,3
NK,MIA,58,1.0,377.0,22.45,0.0,1
F9,PHX,79,1.0,344.0,27.3,0.0,4
AA,SJC,10,73.0,73.0,7.3,0.0,11
AA,PDX,35,3.0,119.0,14.37,0.0,8
DL,CMH,35,27.0,40.0,1.91,0.0,10
F9,MDW,27,3.0,67.0,8.11,0.0,9
AS,GEG,16,6.0,35.0,4.5,0.0,2
WN,FLL,97,3.0,173.0,10.6,1.03,10
WN,BUR,141,1.0,136.0,7.22,1.42,1
WN,BOI,38,3.0,93.0,3.71,0.0,8
DL,ATW,2,9.0,9.0,4.5,0.0,4
AA,PNS,10,15.0,97.0,20.8,0.0,12
YX,CAE,4,18.0,18.0,4.5,0.0,8
YX,PHL,83,1.0,242.0,13.48,3.61,7
NK,PHL,26,1.0,118.0,7.5,3.85,10
MQ,ILM,12,9.0,23.0,2.67,0.0,12
F9,BDL,9,14.0,72.0,30.33,11.11,3
9E,MSN,5,126.0,126.0,25.2,0.0,11
OO,GRR,19,6.0,30.0,2.89,0.0,11
OO,SNA,46,1.0,90.0,27.11,2.17,3
B6,TLH,4,2.0,70.0,18.0,0.0,8
WN,HRL,26,5.0,249.0,37.35,0.0,5
NK,AUS,17,8.0,296.0,52.35,0.0,3
9E,DAY,3,0.0,-8.0,0.0,0.0,6
WN,CLT,27,2.0,158.0,20.96,0.0,4
F9,MSO,3,7.0,123.0,43.33,0.0,5
MQ,BIS,2,1.0,48.0,24.5,0.0,12
G4,MSO,6,8.0,867.0,158.5,0.0,7
DL,STT,5,113.0,113.0,22.6,0.0,9
DL,CAE,14,2.0,2.0,0.14,0.0,2
OH,CMH,23,2.0,15.0,2.17,0.0,6
MQ,CRP,16,1.0,10.0,1.75,0.0,2
NK,PHX,7,3.0,5.0,1.71,0.0,7
AA,SJU,41,1.0,437.0,21.68,0.0,12
9E,MSN,6,9.0,25.0,8.5,16.67,8
OH,RDU,13,44.0,77.0,19.92,0.0,10
OO,COS,42,1.0,249.0,10.29,0.0,7
UA,EUG,15,7.0,7.0,0.47,0.0,9
DL,VPS,12,5.0,139.0,12.0,0.0,1
OO,MOT,13,5.0,30.0,6.31,0.0,9
MQ,LIT,24,8.0,82.0,6.5,0.0,9
NK,BOI,7,7.0,35.0,6.0,0.0,6
DL,MLB,11,119.0,119.0,10.82,0.0,3
AS,BET,7,6.0,9.0,2.14,0.0,7
9E,SGF,4,1.0,10.0,2.75,0.0,3
AS,BET,3,11.0,11.0,3.67,0.0,9
9E,CMH,2,21.0,27.0,24.0,0.0,8
DL,BZN,18,7.0,46.0,10.39,0.0,6
B6,STT,5,14.0,37.0,10.2,0.0,7
G4,BLV,5,10.0,298.0,61.6,0.0,10
9E,AGS,7,9.0,9.0,1.29,0.0,2
DL,ILM,10,1.0,6.0,0.7,0.0,9
OO,OTH,3,0.0,-14.0,0.0,0.0,12
MQ,MLI,4,1.0,25.0,8.5,0.0,5
OH,BGR,13,3.0,81.0,23.62,7.69,9
HA,LAX,11,4.0,49.0,13.36,0.0,8
HA,SEA,5,1.0,126.0,25.8,0.0,5
G4,MLI,2,71.0,71.0,35.5,0.0,6
OO,DAY,10,49.0,807.0,85.6,0.0,7
OO,CRP,1,0.0,-23.0,0.0,0.0,8
MQ,EVV,5,23.0,23.0,4.6,0.0,2
MQ,RDU,10,5.0,64.0,8.7,0.0,3
G4,BZN,6,14.0,14.0,2.33,0.0,3
AS,DLG,2,0.0,-5.0,0.0,0.0,6
OO,MEM,5,4.0,61.0,13.0,0.0,8
MQ,ALB,2,0.0,-3.0,0.0,0.0,2
B6,TLH,1,0.0,-24.0,0.0,0.0,9
F9,OKC,1,4.0,4.0,4.0,0.0,1
UA,MTJ,2,0.0,-18.0,0.0,0.0,9
UA,MYR,1,46.0,46.0,46.0,0.0,11
OO,GTF,22,10.0,378.0,40.05,4.55,1
UA,LAX,195,1.0,228.0,11.99,1.54,2
WN,OKC,59,1.0,125.0,7.75,0.0,9
AS,MCO,14,2.0,127.0,23.14,0.0,5
F9,BUF,11,40.0,221.0,23.73,0.0,3
WN,FLL,144,1.0,158.0,12.16,0.69,4
B6,DCA,48,2.0,88.0,7.1,0.0,11
AS,LIH,9,2.0,58.0,12.89,0.0,7
MQ,CMH,16,16.0,75.0,10.63,0.0,4
AA,GEG,14,4.0,86.0,10.5,0.0,1
WN,SJU,35,1.0,135.0,15.89,0.0,5
HA,HNL,267,1.0,105.0,5.32,0.0,11
WN,BUR,162,2.0,148.0,8.79,0.0,10
OO,PHX,209,1.0,662.0,14.26,0.0,8
WN,BWI,624,1.0,406.0,23.1,2.24,8
AA,DTW,52,1.0,127.0,5.1,0.0,10
MQ,LSE,4,143.0,143.0,35.75,0.0,5
DL,BOI,27,1.0,179.0,11.0,0.0,12
9E,MKE,11,1.0,77.0,9.0,0.0,3
WN,SAT,133,1.0,103.0,7.57,0.75,1
AS,JNU,44,1.0,162.0,10.75,0.0,7
UA,SMF,39,1.0,70.0,6.72,0.0,8
OO,CID,19,2.0,19.0,2.26,0.0,11
B6,CLT,6,61.0,61.0,10.17,0.0,3
B6,MIA,20,3.0,69.0,10.0,5.0,2
UA,ROC,8,3.0,3.0,0.38,0.0,3
AS,SAN,77,1.0,317.0,20.08,0.0,3
DL,BHM,24,2.0,68.0,3.46,0.0,10
AS,PIT,5,13.0,13.0,2.6,0.0,5
OH,HSV,27,2.0,143.0,18.81,0.0,5
UA,KOA,14,0.0,-4.0,0.0,0.0,10
MQ,TRI,4,72.0,72.0,18.0,0.0,5
OO,BJI,2,0.0,-9.0,0.0,0.0,2
AA,BUR,12,6.0,58.0,7.0,0.0,10
WN,PVD,41,1.0,28.0,1.59,2.44,10
OH,DAY,20,2.0,83.0,9.55,0.0,2
UA,CLT,35,1.0,46.0,3.63,2.86,4
9E,CSG,8,4.0,134.0,28.88,0.0,6
NK,BOS,37,6.0,120.0,10.14,0.0,11
MQ,DTW,15,2.0,100.0,18.0,6.67,12
YX,JAX,21,3.0,57.0,10.52,4.76,12
MQ,MHT,7,0.0,0.0,0.0,0.0,8
WN,JAN,21,7.0,38.0,4.19,4.76,1
HA,ONT,7,1.0,131.0,20.43,0.0,8
AA,MEM,37,3.0,77.0,8.43,0.0,7
AA,GEG,14,7.0,72.0,5.64,0.0,9
OO,SGF,13,5.0,63.0,7.69,0.0,5
G4,MDT,8,10.0,41.0,7.88,0.0,10
OH,CAK,10,1.0,1.0,0.1,0.0,3
AS,FAI,19,18.0,18.0,0.95,0.0,9
G4,SDF,5,1.0,52.0,12.6,0.0,9
WN,FAT,17,5.0,100.0,11.88,0.0,6
DL,STX,2,0.0,0.0,0.0,0.0,2
AA,CVG,22,1.0,112.0,10.91,0.0,8
HA,SJC,10,8.0,43.0,5.9,10.0,12
AA,MSN,17,4.0,74.0,6.82,0.0,9
AS,OAK,7,7.0,74.0,14.71,0.0,5
MQ,BRO,13,3.0,96.0,10.62,0.0,5
G4,TYS,7,12.0,16.0,4.0,0.0,2
UA,MTJ,5,60.0,75.0,27.0,0.0,1
NK,MCI,13,6.0,232.0,55.62,0.0,5
DL,ALB,4,7.0,7.0,1.75,0.0,12
MQ,IND,4,9.0,47.0,14.0,0.0,7
AA,HNL,24,2.0,11.0,0.54,4.17,5
UA,MFR,10,3.0,51.0,6.8,0.0,2
OO,LGA,34,1.0,274.0,19.15,0.0,10
OO,FCA,8,2.0,65.0,11.25,0.0,12
B6,ATL,20,10.0,101.0,13.3,10.0,8
F9,ISP,11,14.0,93.0,26.73,0.0,8
B6,PHX,4,1.0,71.0,25.0,0.0,5
9E,BTV,15,2.0,116.0,7.87,0.0,11
MQ,HHH,8,5.0,148.0,34.88,0.0,6
OO,RDU,15,11.0,16.0,2.6,0.0,12
MQ,RDM,6,7.0,7.0,1.17,0.0,10
MQ,LEX,11,2.0,103.0,33.55,0.0,1
UA,TYS,4,42.0,49.0,22.75,0.0,6
OH,PWM,4,16.0,65.0,20.25,0.0,6
YX,LEX,11,1.0,30.0,2.82,0.0,11
G4,MFR,4,23.0,23.0,5.75,0.0,2
OH,ICT,5,49.0,241.0,58.0,0.0,8
MQ,TRI,5,0.0,-11.0,0.0,0.0,10
OH,FWA,5,23.0,62.0,17.0,0.0,11
AS,OKC,5,6.0,64.0,16.4,0.0,12
AS,ADK,3,13.0,13.0,4.33,0.0,8
AA,ICT,3,9.0,19.0,12.67,0.0,1
G4,XNA,7,5.0,49.0,8.57,0.0,10
OO,ABY,5,0.0,-3.0,0.0,0.0,1
OO,BRD,3,9.0,9.0,3.0,0.0,9
G4,OKC,3,15.0,15.0,5.0,0.0,3
DL,JNU,2,4.0,4.0,2.0,0.0,6
DL,AGS,3,2.0,23.0,12.33,0.0,12
OO,AGS,3,6.0,194.0,84.33,0.0,5
UA,BUR,4,8.0,8.0,2.0,0.0,2
G4,PSC,1,35.0,35.0,35.0,0.0,8
OO,ROA,8,10.0,73.0,24.63,0.0,6
NK,STX,2,48.0,48.0,24.0,0.0,4
YX,ROA,2,38.0,98.0,68.0,0.0,7
9E,EYW,2,56.0,56.0,28.0,0.0,1
OO,GRK,3,0.0,-12.0,0.0,0.0,2
HA,AUS,1,14.0,14.0,14.0,0.0,3
G4,GSP,1,0.0,-17.0,0.0,0.0,11
MQ,BTV,2,23.0,62.0,42.5,0.0,12
UA,SDF,1,0.0,-8.0,0.0,0.0,6
OO,SLC,258,1.0,674.0,19.76,1.94,1
AA,DFW,1442,1.0,959.0,39.79,1.32,7
YX,EWR,205,1.0,162.0,7.89,1.95,5
WN,JAX,33,2.0,323.0,18.15,0.0,7
NK,DTW,82,4.0,183.0,7.68,0.0,10
UA,SAT,55,1.0,218.0,12.93,1.82,8
WN,DAL,571,1.0,281.0,20.06,0.35,6
AA,BNA,53,2.0,199.0,16.19,0.0,11
OH,DFW,101,1.0,1138.0,21.5,0.99,8
MQ,DFW,660,1.0,220.0,8.02,0.15,8
F9,SAN,22,2.0,150.0,23.86,0.0,3
AA,MCO,173,1.0,77.0,4.88,1.16,11
WN,HOU,407,1.0,145.0,5.19,0.98,10
WN,FLL,111,1.0,230.0,13.29,1.8,7
MQ,CRP,20,1.0,157.0,25.15,0.0,7
UA,TPA,88,1.0,368.0,16.81,0.0,4
