aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
FWA,12,163,31,32,"carrier_delay, late_aircraft_delay, weather_delay"
BLV,8,30,5,10,"late_aircraft_delay, carrier_delay, nas_delay"
MEI,12,20,4,1,"late_aircraft_delay, carrier_delay, nas_delay"
CWA,4,31,1,0,"carrier_delay, weather_delay, nas_delay"
ROA,1,72,14,15,"carrier_delay, late_aircraft_delay, nas_delay"
CLT,5,5948,2019,1410,"late_aircraft_delay, carrier_delay, nas_delay"
SDF,2,715,71,27,"nas_delay, carrier_delay, late_aircraft_delay"
ASE,7,257,43,31,"weather_delay, carrier_delay, nas_delay"
BQN,1,83,16,8,"carrier_delay, late_aircraft_delay, nas_delay"
ECP,8,346,47,25,"late_aircraft_delay, carrier_delay, nas_delay"
MQT,3,22,2,0,"carrier_delay, weather_delay, nas_delay"
EVV,8,74,3,5,"late_aircraft_delay, nas_delay, carrier_delay"
PWM,12,305,46,22,"carrier_delay, late_aircraft_delay, nas_delay"
LRD,9,67,6,5,"carrier_delay, late_aircraft_delay, nas_delay"
CYS,10,28,1,4,"late_aircraft_delay, carrier_delay, weather_delay"
LBL,4,27,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
LBF,11,24,2,3,"carrier_delay, weather_delay, late_aircraft_delay"
HOB,12,23,6,3,"carrier_delay, nas_delay, weather_delay"
PBG,7,16,4,1,"late_aircraft_delay, nas_delay, carrier_delay"
RKS,2,18,0,0,"carrier_delay, weather_delay, nas_delay"
ROW,5,29,3,7,"carrier_delay, weather_delay, nas_delay"
OME,11,14,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
GEG,6,595,75,31,"late_aircraft_delay, carrier_delay, nas_delay"
ATL,3,11342,1974,684,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,4,5029,910,300,"carrier_delay, nas_delay, late_aircraft_delay"
HOU,3,1887,415,128,"late_aircraft_delay, carrier_delay, nas_delay"
COS,10,503,42,34,"carrier_delay, late_aircraft_delay, weather_delay"
CID,1,151,41,44,"late_aircraft_delay, weather_delay, carrier_delay"
SHR,9,25,2,2,"carrier_delay, nas_delay, weather_delay"
DHN,12,31,2,1,"late_aircraft_delay, carrier_delay, weather_delay"
PIB,12,20,2,1,"carrier_delay, late_aircraft_delay, weather_delay"
BRO,12,52,6,8,"carrier_delay, late_aircraft_delay, weather_delay"
BTV,1,195,25,18,"weather_delay, late_aircraft_delay, carrier_delay"
STX,11,30,5,1,"nas_delay, late_aircraft_delay, carrier_delay"
BIH,8,15,0,0,"carrier_delay, weather_delay, nas_delay"
BGR,3,76,12,8,"late_aircraft_delay, nas_delay, carrier_delay"
VLD,3,28,1,1,"carrier_delay, late_aircraft_delay, nas_delay"
MLB,10,105,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
CMI,1,36,8,7,"weather_delay, late_aircraft_delay, nas_delay"
LBE,12,13,0,1,"nas_delay, carrier_delay, weather_delay"
SMX,9,0,1,3,"weather_delay, late_aircraft_delay, nas_delay"
LBE,5,27,3,1,"carrier_delay, nas_delay, late_aircraft_delay"
MCI,7,1651,342,199,"late_aircraft_delay, carrier_delay, nas_delay"
OKC,1,666,83,51,"carrier_delay, late_aircraft_delay, nas_delay"
ICT,10,364,35,16,"carrier_delay, late_aircraft_delay, nas_delay"
RNO,12,694,105,53,"late_aircraft_delay, carrier_delay, nas_delay"
IDA,2,66,4,9,"carrier_delay, late_aircraft_delay, weather_delay"
SCE,6,33,3,9,"carrier_delay, late_aircraft_delay, weather_delay"
SLN,11,27,5,2,"carrier_delay, nas_delay, weather_delay"
RFD,2,19,5,3,"late_aircraft_delay, nas_delay, carrier_delay"
CDV,5,23,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
BTM,9,31,1,1,"weather_delay, carrier_delay, nas_delay"
STC,11,3,0,0,"nas_delay, carrier_delay, weather_delay"
BJI,9,20,1,3,"carrier_delay, nas_delay, weather_delay"
CMH,5,1450,221,141,"late_aircraft_delay, nas_delay, carrier_delay"
LAX,4,6057,875,445,"carrier_delay, late_aircraft_delay, nas_delay"
GSO,10,467,38,12,"late_aircraft_delay, nas_delay, carrier_delay"
CRP,7,138,25,22,"late_aircraft_delay, carrier_delay, nas_delay"
MOB,5,88,10,5,"carrier_delay, nas_delay, late_aircraft_delay"
RDM,11,213,15,5,"nas_delay, carrier_delay, late_aircraft_delay"
CHS,2,730,69,39,"carrier_delay, late_aircraft_delay, nas_delay"
RHI,1,24,1,3,"carrier_delay, weather_delay, nas_delay"
CSG,1,31,6,5,"carrier_delay, nas_delay, weather_delay"
PBG,8,7,5,3,"late_aircraft_delay, carrier_delay, nas_delay"
COD,11,24,2,3,"late_aircraft_delay, carrier_delay, nas_delay"
ESC,5,28,0,0,"nas_delay, carrier_delay, weather_delay"
JST,1,12,5,5,"late_aircraft_delay, carrier_delay, weather_delay"
PHL,8,3191,875,644,"late_aircraft_delay, carrier_delay, nas_delay"
DIK,9,23,0,2,"carrier_delay, weather_delay, nas_delay"
ECP,2,203,8,10,"late_aircraft_delay, carrier_delay, weather_delay"
OMA,10,901,70,32,"carrier_delay, late_aircraft_delay, nas_delay"
ANC,11,466,61,12,"carrier_delay, late_aircraft_delay, nas_delay"
GGG,5,14,2,6,"carrier_delay, weather_delay, late_aircraft_delay"
MYR,6,741,123,80,"late_aircraft_delay, nas_delay, carrier_delay"
JAN,2,226,23,5,"late_aircraft_delay, carrier_delay, nas_delay"
IDA,5,128,10,11,"carrier_delay, nas_delay, weather_delay"
SBN,2,176,24,12,"carrier_delay, nas_delay, late_aircraft_delay"
INL,7,19,4,2,"carrier_delay, weather_delay, nas_delay"
MVY,7,118,15,25,"late_aircraft_delay, carrier_delay, nas_delay"
CRP,10,151,14,3,"late_aircraft_delay, nas_delay, carrier_delay"
LBF,12,25,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
PRC,5,25,6,5,"late_aircraft_delay, weather_delay, carrier_delay"
GCC,4,23,0,3,"carrier_delay, late_aircraft_delay, nas_delay"
PBG,4,15,5,1,"carrier_delay, nas_delay, weather_delay"
MCW,9,23,1,3,"late_aircraft_delay, weather_delay, carrier_delay"
PSE,10,13,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
TXK,2,22,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
MSN,9,413,44,25,"carrier_delay, late_aircraft_delay, nas_delay"
TWF,1,24,0,1,"weather_delay, nas_delay, carrier_delay"
GRK,8,54,10,3,"late_aircraft_delay, carrier_delay, nas_delay"
GNV,10,114,1,3,"late_aircraft_delay, nas_delay, carrier_delay"
DAY,3,260,12,16,"late_aircraft_delay, nas_delay, carrier_delay"
RDD,4,41,4,1,"late_aircraft_delay, nas_delay, carrier_delay"
CDV,1,21,7,4,"late_aircraft_delay, nas_delay, carrier_delay"
VLD,7,20,2,4,"nas_delay, carrier_delay, late_aircraft_delay"
DFW,11,9566,1699,847,"late_aircraft_delay, carrier_delay, nas_delay"
PHL,9,3546,470,250,"late_aircraft_delay, carrier_delay, nas_delay"
ORF,5,656,124,88,"late_aircraft_delay, carrier_delay, nas_delay"
EYW,11,291,36,23,"late_aircraft_delay, carrier_delay, nas_delay"
IAD,5,1849,228,182,"late_aircraft_delay, nas_delay, carrier_delay"
TYS,6,551,83,51,"late_aircraft_delay, carrier_delay, weather_delay"
PIA,9,128,13,11,"late_aircraft_delay, carrier_delay, weather_delay"
FSD,5,228,19,21,"late_aircraft_delay, nas_delay, carrier_delay"
SHV,7,144,39,26,"carrier_delay, late_aircraft_delay, nas_delay"
LAN,12,41,6,3,"carrier_delay, weather_delay, nas_delay"
VPS,11,276,34,11,"late_aircraft_delay, weather_delay, carrier_delay"
ROA,11,127,14,9,"late_aircraft_delay, carrier_delay, weather_delay"
XWA,9,75,3,4,"carrier_delay, nas_delay, late_aircraft_delay"
HSV,1,239,33,34,"late_aircraft_delay, carrier_delay, nas_delay"
BQN,2,75,9,9,"late_aircraft_delay, nas_delay, carrier_delay"
IDA,3,84,6,4,"carrier_delay, late_aircraft_delay, nas_delay"
LWS,11,46,4,0,"carrier_delay, weather_delay, nas_delay"
STS,7,120,20,11,"late_aircraft_delay, carrier_delay, nas_delay"
DRO,3,108,14,5,"carrier_delay, weather_delay, late_aircraft_delay"
BRW,4,16,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
HLN,10,63,3,3,"late_aircraft_delay, carrier_delay, nas_delay"
JAC,4,85,9,7,"carrier_delay, nas_delay, late_aircraft_delay"
LWS,12,41,1,3,"carrier_delay, weather_delay, nas_delay"
MBS,1,36,6,16,"carrier_delay, weather_delay, nas_delay"
ABI,9,63,6,6,"late_aircraft_delay, carrier_delay, nas_delay"
SJT,6,38,9,1,"carrier_delay, late_aircraft_delay, nas_delay"
LBE,9,24,1,3,"late_aircraft_delay, carrier_delay, weather_delay"
PIH,8,27,0,2,"carrier_delay, weather_delay, nas_delay"
PPG,3,4,0,0,"carrier_delay, weather_delay, nas_delay"
LBE,3,12,2,1,"nas_delay, late_aircraft_delay, carrier_delay"
EWR,6,3541,735,646,"late_aircraft_delay, carrier_delay, nas_delay"
BUF,10,868,84,34,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,1,156,17,14,"late_aircraft_delay, nas_delay, carrier_delay"
PNS,3,447,79,39,"late_aircraft_delay, carrier_delay, nas_delay"
SAT,5,1302,260,164,"late_aircraft_delay, carrier_delay, nas_delay"
BZN,12,303,42,18,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,7,621,76,24,"carrier_delay, late_aircraft_delay, nas_delay"
MAF,10,368,26,15,"carrier_delay, late_aircraft_delay, nas_delay"
BUF,7,697,149,100,"late_aircraft_delay, nas_delay, carrier_delay"
PSM,4,5,2,0,"nas_delay, carrier_delay, weather_delay"
GRI,7,43,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
STS,6,97,24,11,"carrier_delay, late_aircraft_delay, nas_delay"
MLU,5,55,5,11,"late_aircraft_delay, carrier_delay, weather_delay"
SBP,4,168,28,7,"carrier_delay, late_aircraft_delay, nas_delay"
BRO,7,71,14,6,"carrier_delay, late_aircraft_delay, nas_delay"
GPT,8,128,14,12,"carrier_delay, late_aircraft_delay, weather_delay"
GJT,2,118,12,13,"carrier_delay, weather_delay, late_aircraft_delay"
MOT,7,99,11,9,"carrier_delay, late_aircraft_delay, nas_delay"
IAG,11,8,1,1,"nas_delay, late_aircraft_delay, carrier_delay"
LAR,7,19,1,4,"weather_delay, nas_delay, late_aircraft_delay"
GUM,5,21,4,1,"late_aircraft_delay, carrier_delay, weather_delay"
BGR,5,77,5,6,"carrier_delay, nas_delay, late_aircraft_delay"
VCT,12,30,2,3,"carrier_delay, late_aircraft_delay, weather_delay"
ABI,2,68,4,1,"nas_delay, weather_delay, late_aircraft_delay"
SPN,10,13,0,0,"carrier_delay, weather_delay, nas_delay"
DEC,7,20,2,3,"late_aircraft_delay, carrier_delay, nas_delay"
COU,4,53,4,4,"late_aircraft_delay, weather_delay, carrier_delay"
IAH,7,2698,1042,992,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,8,213,24,20,"late_aircraft_delay, carrier_delay, nas_delay"
IAH,3,3545,701,397,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,7,1233,251,203,"carrier_delay, late_aircraft_delay, nas_delay"
ANC,8,842,163,46,"carrier_delay, late_aircraft_delay, nas_delay"
MQT,9,30,5,1,"carrier_delay, nas_delay, late_aircraft_delay"
FLG,11,89,13,13,"carrier_delay, late_aircraft_delay, nas_delay"
ACY,6,91,16,17,"carrier_delay, nas_delay, late_aircraft_delay"
AZA,5,214,18,3,"carrier_delay, late_aircraft_delay, nas_delay"
SAF,8,129,14,16,"carrier_delay, weather_delay, late_aircraft_delay"
BJI,7,27,2,2,"carrier_delay, weather_delay, nas_delay"
MHT,5,178,27,20,"late_aircraft_delay, nas_delay, carrier_delay"
GNV,8,114,15,11,"late_aircraft_delay, nas_delay, carrier_delay"
BQN,11,54,10,8,"late_aircraft_delay, carrier_delay, nas_delay"
AEX,6,66,4,8,"carrier_delay, late_aircraft_delay, nas_delay"
ESC,3,17,0,2,"carrier_delay, weather_delay, nas_delay"
PBG,6,8,1,4,"carrier_delay, late_aircraft_delay, nas_delay"
HGR,1,6,2,1,"carrier_delay, late_aircraft_delay, weather_delay"
BNA,11,3445,418,145,"carrier_delay, late_aircraft_delay, nas_delay"
RDU,8,1941,387,306,"late_aircraft_delay, carrier_delay, nas_delay"
FLL,3,2889,958,629,"late_aircraft_delay, carrier_delay, nas_delay"
SFO,8,4536,858,392,"late_aircraft_delay, carrier_delay, nas_delay"
FWA,1,86,22,27,"late_aircraft_delay, carrier_delay, nas_delay"
RNO,2,552,75,54,"late_aircraft_delay, carrier_delay, nas_delay"
SFO,12,4453,894,484,"late_aircraft_delay, carrier_delay, nas_delay"
IAH,12,3377,665,438,"carrier_delay, late_aircraft_delay, nas_delay"
OKC,6,820,137,56,"late_aircraft_delay, carrier_delay, nas_delay"
PIT,5,1457,225,146,"late_aircraft_delay, nas_delay, carrier_delay"
ROC,11,382,56,17,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,3,109,16,14,"late_aircraft_delay, carrier_delay, weather_delay"
ORF,6,658,154,77,"late_aircraft_delay, carrier_delay, nas_delay"
ABY,4,27,2,3,"carrier_delay, nas_delay, weather_delay"
MTJ,6,87,15,12,"carrier_delay, nas_delay, late_aircraft_delay"
IDA,4,115,4,9,"carrier_delay, security_delay, weather_delay"
PLN,11,21,3,2,"carrier_delay, weather_delay, nas_delay"
XWA,5,77,0,3,"nas_delay, weather_delay, carrier_delay"
OTZ,10,10,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
COU,1,34,4,5,"late_aircraft_delay, carrier_delay, weather_delay"
STL,8,2172,395,165,"late_aircraft_delay, carrier_delay, nas_delay"
ECP,4,321,37,24,"late_aircraft_delay, nas_delay, carrier_delay"
PHX,11,6819,959,364,"late_aircraft_delay, carrier_delay, nas_delay"
BDL,7,650,152,95,"late_aircraft_delay, carrier_delay, nas_delay"
PBI,12,1045,260,181,"late_aircraft_delay, carrier_delay, nas_delay"
PVD,12,505,78,40,"carrier_delay, late_aircraft_delay, nas_delay"
SNA,12,1369,222,140,"late_aircraft_delay, carrier_delay, nas_delay"
TYR,10,43,5,4,"carrier_delay, late_aircraft_delay, weather_delay"
AVP,2,42,3,3,"late_aircraft_delay, nas_delay, carrier_delay"
DAY,8,249,27,29,"late_aircraft_delay, carrier_delay, nas_delay"
CDC,5,17,2,2,"weather_delay, carrier_delay, nas_delay"
STX,4,42,5,3,"nas_delay, late_aircraft_delay, carrier_delay"
OAJ,4,57,4,3,"late_aircraft_delay, nas_delay, carrier_delay"
STT,9,78,5,10,"carrier_delay, late_aircraft_delay, nas_delay"
SHR,2,17,0,1,"weather_delay, nas_delay, carrier_delay"
BRO,10,88,6,1,"late_aircraft_delay, nas_delay, carrier_delay"
LCH,4,33,2,5,"weather_delay, carrier_delay, nas_delay"
FOD,2,20,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
DHN,2,28,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
MEI,1,12,2,2,"late_aircraft_delay, carrier_delay, weather_delay"
AEX,4,48,4,8,"weather_delay, carrier_delay, nas_delay"
INL,9,16,3,2,"carrier_delay, nas_delay, weather_delay"
DEC,1,18,2,5,"late_aircraft_delay, carrier_delay, nas_delay"
GUC,5,20,0,4,"carrier_delay, weather_delay, nas_delay"
FAT,11,445,55,31,"carrier_delay, late_aircraft_delay, nas_delay"
XNA,2,398,38,16,"carrier_delay, late_aircraft_delay, nas_delay"
AZA,12,228,36,19,"carrier_delay, late_aircraft_delay, nas_delay"
MLB,7,80,11,10,"late_aircraft_delay, nas_delay, weather_delay"
SCC,4,22,3,1,"late_aircraft_delay, nas_delay, carrier_delay"
LEX,1,211,31,34,"carrier_delay, late_aircraft_delay, nas_delay"
RNO,7,697,121,82,"carrier_delay, late_aircraft_delay, nas_delay"
FAY,11,52,5,4,"carrier_delay, late_aircraft_delay, nas_delay"
CYS,11,24,2,0,"weather_delay, carrier_delay, nas_delay"
SCE,2,12,3,0,"carrier_delay, weather_delay, nas_delay"
GSP,1,459,63,53,"late_aircraft_delay, carrier_delay, weather_delay"
PIT,7,1493,270,212,"late_aircraft_delay, nas_delay, carrier_delay"
PSP,1,571,67,54,"late_aircraft_delay, nas_delay, carrier_delay"
DEN,1,7723,2168,954,"late_aircraft_delay, carrier_delay, nas_delay"
PLN,5,22,6,4,"carrier_delay, weather_delay, nas_delay"
MHK,5,17,5,5,"nas_delay, carrier_delay, late_aircraft_delay"
PIB,10,23,3,1,"late_aircraft_delay, nas_delay, carrier_delay"
LIH,12,600,61,17,"late_aircraft_delay, carrier_delay, nas_delay"
STT,6,164,49,26,"late_aircraft_delay, carrier_delay, nas_delay"
SUN,5,54,0,1,"carrier_delay, nas_delay, weather_delay"
ELP,1,512,74,28,"carrier_delay, late_aircraft_delay, nas_delay"
GJT,8,144,14,7,"carrier_delay, late_aircraft_delay, weather_delay"
ABI,8,68,6,1,"late_aircraft_delay, nas_delay, carrier_delay"
HTS,7,33,7,4,"carrier_delay, late_aircraft_delay, nas_delay"
HYS,4,26,1,1,"carrier_delay, nas_delay, late_aircraft_delay"
FCA,7,218,40,18,"carrier_delay, late_aircraft_delay, nas_delay"
HHH,11,33,7,0,"late_aircraft_delay, nas_delay, carrier_delay"
DIK,12,20,0,4,"carrier_delay, late_aircraft_delay, nas_delay"
SPI,1,1,3,1,"late_aircraft_delay, weather_delay, nas_delay"
FWA,7,151,38,26,"carrier_delay, late_aircraft_delay, nas_delay"
DHN,10,27,3,1,"carrier_delay, late_aircraft_delay, nas_delay"
BRW,7,12,2,0,"security_delay, late_aircraft_delay, nas_delay"
SLC,1,3540,639,362,"carrier_delay, late_aircraft_delay, weather_delay"
GRR,2,514,48,30,"carrier_delay, late_aircraft_delay, weather_delay"
HIB,6,21,1,2,"carrier_delay, nas_delay, weather_delay"
SNA,6,1353,254,103,"late_aircraft_delay, carrier_delay, nas_delay"
FLL,2,2991,699,334,"late_aircraft_delay, carrier_delay, nas_delay"
LBB,12,216,40,28,"carrier_delay, late_aircraft_delay, nas_delay"
VLD,6,29,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
FAR,9,231,21,8,"late_aircraft_delay, carrier_delay, nas_delay"
LAN,9,44,5,3,"carrier_delay, weather_delay, late_aircraft_delay"
BLV,7,35,14,13,"late_aircraft_delay, carrier_delay, nas_delay"
LNK,8,74,15,10,"carrier_delay, late_aircraft_delay, weather_delay"
SUN,11,38,0,0,"carrier_delay, weather_delay, nas_delay"
SAF,7,96,20,20,"carrier_delay, late_aircraft_delay, weather_delay"
GCC,6,21,3,2,"nas_delay, carrier_delay, late_aircraft_delay"
CLL,3,41,3,1,"late_aircraft_delay, carrier_delay, nas_delay"
MDW,10,2853,411,86,"late_aircraft_delay, carrier_delay, nas_delay"
SLC,3,3983,523,245,"carrier_delay, late_aircraft_delay, nas_delay"
FLL,7,2295,729,485,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,8,825,115,54,"late_aircraft_delay, carrier_delay, nas_delay"
PNS,4,468,62,32,"late_aircraft_delay, carrier_delay, nas_delay"
BJI,3,32,1,2,"carrier_delay, weather_delay, nas_delay"
PSP,11,529,60,23,"nas_delay, carrier_delay, late_aircraft_delay"
PRC,3,22,1,3,"carrier_delay, late_aircraft_delay, nas_delay"
STT,11,129,14,11,"late_aircraft_delay, carrier_delay, nas_delay"
LCK,12,18,6,10,"late_aircraft_delay, weather_delay, carrier_delay"
ABY,2,27,4,3,"carrier_delay, weather_delay, nas_delay"
CDC,9,21,1,1,"carrier_delay, weather_delay, nas_delay"
CIU,5,30,1,3,"carrier_delay, weather_delay, nas_delay"
PRC,1,26,3,2,"carrier_delay, weather_delay, nas_delay"
BIL,3,112,7,11,"carrier_delay, late_aircraft_delay, nas_delay"
CSG,9,43,2,2,"carrier_delay, late_aircraft_delay, nas_delay"
APN,8,24,1,7,"carrier_delay, weather_delay, nas_delay"
MKE,11,856,98,50,"carrier_delay, late_aircraft_delay, nas_delay"
EWR,9,4172,470,239,"late_aircraft_delay, nas_delay, carrier_delay"
ILM,11,270,21,12,"nas_delay, late_aircraft_delay, carrier_delay"
GSO,2,375,15,16,"late_aircraft_delay, carrier_delay, nas_delay"
FCA,1,88,11,17,"late_aircraft_delay, weather_delay, carrier_delay"
BTR,6,168,24,19,"carrier_delay, weather_delay, late_aircraft_delay"
SBN,1,122,34,39,"carrier_delay, weather_delay, late_aircraft_delay"
GEG,12,593,98,41,"carrier_delay, late_aircraft_delay, nas_delay"
OMA,7,767,163,91,"late_aircraft_delay, carrier_delay, nas_delay"
MRY,10,209,11,16,"late_aircraft_delay, carrier_delay, nas_delay"
BGR,10,206,21,14,"carrier_delay, late_aircraft_delay, weather_delay"
SJT,5,31,2,8,"carrier_delay, late_aircraft_delay, weather_delay"
XNA,9,538,44,26,"carrier_delay, late_aircraft_delay, nas_delay"
OTH,11,7,3,0,"nas_delay, carrier_delay, weather_delay"
BLI,3,102,15,8,"late_aircraft_delay, carrier_delay, nas_delay"
CAK,2,104,5,3,"carrier_delay, late_aircraft_delay, nas_delay"
COU,12,41,16,10,"carrier_delay, weather_delay, late_aircraft_delay"
JST,6,26,4,2,"carrier_delay, late_aircraft_delay, nas_delay"
SHR,12,34,1,0,"carrier_delay, nas_delay, weather_delay"
DHN,3,31,1,0,"nas_delay, carrier_delay, late_aircraft_delay"
CIU,2,20,3,6,"carrier_delay, weather_delay, nas_delay"
FSM,6,35,11,9,"late_aircraft_delay, nas_delay, carrier_delay"
JMS,12,25,2,5,"late_aircraft_delay, carrier_delay, weather_delay"
CSG,2,31,2,4,"carrier_delay, nas_delay, weather_delay"
PPG,8,3,0,2,"late_aircraft_delay, carrier_delay, weather_delay"
PBI,1,977,246,145,"late_aircraft_delay, carrier_delay, nas_delay"
LAX,6,6246,1230,644,"carrier_delay, late_aircraft_delay, nas_delay"
HNL,3,2182,246,48,"carrier_delay, late_aircraft_delay, nas_delay"
IAH,2,3554,398,186,"carrier_delay, late_aircraft_delay, nas_delay"
EVV,5,61,9,10,"nas_delay, carrier_delay, weather_delay"
CIU,4,21,2,4,"carrier_delay, weather_delay, nas_delay"
CHO,7,90,13,20,"carrier_delay, late_aircraft_delay, nas_delay"
MYR,10,606,42,22,"late_aircraft_delay, carrier_delay, nas_delay"
GGG,4,22,0,5,"nas_delay, weather_delay, carrier_delay"
LIT,6,419,86,52,"late_aircraft_delay, carrier_delay, nas_delay"
RDM,1,159,32,28,"weather_delay, nas_delay, carrier_delay"
GPT,3,135,8,3,"late_aircraft_delay, nas_delay, carrier_delay"
STS,12,145,31,11,"late_aircraft_delay, weather_delay, nas_delay"
DEC,10,27,1,0,"nas_delay, late_aircraft_delay, carrier_delay"
TLH,10,266,14,14,"carrier_delay, late_aircraft_delay, nas_delay"
AVP,11,57,5,3,"late_aircraft_delay, carrier_delay, nas_delay"
MHT,1,125,23,13,"late_aircraft_delay, carrier_delay, nas_delay"
DVL,9,22,0,3,"carrier_delay, weather_delay, late_aircraft_delay"
GRK,2,59,2,1,"carrier_delay, late_aircraft_delay, nas_delay"
BQN,7,61,19,15,"late_aircraft_delay, carrier_delay, nas_delay"
HOB,9,33,0,1,"carrier_delay, weather_delay, nas_delay"
SIT,3,41,6,0,"late_aircraft_delay, nas_delay, weather_delay"
CMX,2,21,1,1,"carrier_delay, nas_delay, weather_delay"
BRD,11,19,2,1,"carrier_delay, nas_delay, weather_delay"
VCT,7,20,1,2,"late_aircraft_delay, weather_delay, nas_delay"
JLN,10,23,2,1,"carrier_delay, nas_delay, weather_delay"
PDX,6,1917,408,170,"late_aircraft_delay, carrier_delay, nas_delay"
BOI,3,767,66,36,"carrier_delay, nas_delay, late_aircraft_delay"
SAT,9,1481,165,79,"late_aircraft_delay, carrier_delay, nas_delay"
EUG,6,238,44,18,"carrier_delay, late_aircraft_delay, nas_delay"
EVV,2,57,4,1,"nas_delay, carrier_delay, late_aircraft_delay"
BIS,6,127,24,14,"carrier_delay, nas_delay, late_aircraft_delay"
