aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
PIH,8,8,0,0,"carrier_delay, weather_delay, nas_delay"
LBE,3,2,0,0,"carrier_delay, weather_delay, nas_delay"
EWR,6,722,151,125,"late_aircraft_delay, carrier_delay, nas_delay"
BUF,10,169,20,6,"carrier_delay, late_aircraft_delay, nas_delay"
AMA,1,34,4,4,"late_aircraft_delay, nas_delay, carrier_delay"
PNS,3,77,15,5,"late_aircraft_delay, carrier_delay, nas_delay"
SAT,5,233,56,40,"late_aircraft_delay, carrier_delay, nas_delay"
BZN,12,64,10,5,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,7,136,15,6,"carrier_delay, late_aircraft_delay, nas_delay"
MAF,10,82,7,4,"late_aircraft_delay, carrier_delay, weather_delay"
BUF,7,139,30,25,"late_aircraft_delay, nas_delay, carrier_delay"
PSM,4,0,1,0,"nas_delay, carrier_delay, weather_delay"
GRI,7,8,1,1,"carrier_delay, late_aircraft_delay, nas_delay"
STS,6,15,6,3,"carrier_delay, late_aircraft_delay, nas_delay"
MLU,5,10,1,2,"late_aircraft_delay, nas_delay, carrier_delay"
SBP,4,32,6,1,"carrier_delay, late_aircraft_delay, nas_delay"
BRO,7,12,1,1,"late_aircraft_delay, weather_delay, nas_delay"
GPT,8,27,4,4,"carrier_delay, late_aircraft_delay, weather_delay"
GJT,2,21,2,3,"late_aircraft_delay, carrier_delay, nas_delay"
MOT,7,14,3,2,"carrier_delay, late_aircraft_delay, nas_delay"
IAG,11,0,0,1,"nas_delay, carrier_delay, weather_delay"
LAR,7,3,0,1,"nas_delay, carrier_delay, weather_delay"
GUM,5,5,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
BGR,5,9,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
VCT,12,6,0,1,"weather_delay, carrier_delay, nas_delay"
ABI,2,8,0,0,"carrier_delay, weather_delay, nas_delay"
DEC,7,6,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
COU,4,9,1,1,"weather_delay, nas_delay, late_aircraft_delay"
IAH,7,548,223,201,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,8,43,5,5,"late_aircraft_delay, carrier_delay, nas_delay"
IAH,3,721,127,95,"late_aircraft_delay, carrier_delay, nas_delay"
CVG,7,257,60,26,"carrier_delay, late_aircraft_delay, nas_delay"
ANC,8,166,27,10,"carrier_delay, late_aircraft_delay, nas_delay"
MQT,9,3,2,0,"carrier_delay, weather_delay, nas_delay"
FLG,11,14,1,1,"carrier_delay, late_aircraft_delay, nas_delay"
ACY,6,19,6,0,"nas_delay, carrier_delay, weather_delay"
AZA,5,45,6,0,"nas_delay, carrier_delay, late_aircraft_delay"
SAF,8,25,0,4,"carrier_delay, nas_delay, late_aircraft_delay"
BJI,7,8,0,1,"carrier_delay, weather_delay, nas_delay"
MHT,5,34,7,1,"nas_delay, late_aircraft_delay, carrier_delay"
GNV,8,19,4,4,"nas_delay, late_aircraft_delay, carrier_delay"
BQN,11,9,3,1,"carrier_delay, nas_delay, late_aircraft_delay"
AEX,6,8,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
ESC,3,5,0,0,"carrier_delay, weather_delay, nas_delay"
PBG,6,3,0,0,"carrier_delay, weather_delay, nas_delay"
HGR,1,1,0,0,"carrier_delay, weather_delay, nas_delay"
BNA,11,663,86,26,"late_aircraft_delay, carrier_delay, nas_delay"
RDU,8,374,83,62,"late_aircraft_delay, carrier_delay, nas_delay"
FLL,3,589,183,114,"late_aircraft_delay, carrier_delay, nas_delay"
SFO,8,931,178,80,"late_aircraft_delay, carrier_delay, nas_delay"
FWA,1,20,6,6,"carrier_delay, late_aircraft_delay, nas_delay"
RNO,2,95,14,14,"carrier_delay, late_aircraft_delay, nas_delay"
SFO,12,848,184,100,"late_aircraft_delay, carrier_delay, nas_delay"
IAH,12,674,126,91,"carrier_delay, late_aircraft_delay, nas_delay"
OKC,6,171,30,6,"nas_delay, carrier_delay, late_aircraft_delay"
PIT,5,302,38,29,"late_aircraft_delay, nas_delay, carrier_delay"
ROC,11,70,12,3,"late_aircraft_delay, weather_delay, nas_delay"
RAP,3,24,3,5,"late_aircraft_delay, weather_delay, nas_delay"
ORF,6,106,33,17,"carrier_delay, late_aircraft_delay, nas_delay"
ABY,4,4,1,2,"carrier_delay, nas_delay, weather_delay"
MTJ,6,18,2,2,"late_aircraft_delay, weather_delay, nas_delay"
IDA,4,12,0,2,"security_delay, carrier_delay, weather_delay"
PLN,11,7,2,2,"carrier_delay, weather_delay, nas_delay"
XWA,5,13,0,0,"nas_delay, carrier_delay, weather_delay"
OTZ,10,1,0,0,"carrier_delay, weather_delay, nas_delay"
COU,1,5,2,2,"carrier_delay, weather_delay, late_aircraft_delay"
STL,8,431,79,41,"late_aircraft_delay, carrier_delay, nas_delay"
ECP,4,77,6,8,"late_aircraft_delay, nas_delay, carrier_delay"
PHX,11,1372,188,80,"carrier_delay, late_aircraft_delay, nas_delay"
BDL,7,125,25,21,"late_aircraft_delay, carrier_delay, nas_delay"
PBI,12,209,60,37,"late_aircraft_delay, nas_delay, carrier_delay"
PVD,12,108,19,4,"late_aircraft_delay, nas_delay, carrier_delay"
SNA,12,251,48,31,"carrier_delay, nas_delay, late_aircraft_delay"
TYR,10,16,0,0,"carrier_delay, weather_delay, nas_delay"
AVP,2,4,0,2,"late_aircraft_delay, carrier_delay, weather_delay"
DAY,8,48,4,6,"carrier_delay, late_aircraft_delay, nas_delay"
CDC,5,1,0,1,"weather_delay, carrier_delay, nas_delay"
STX,4,8,2,0,"nas_delay, late_aircraft_delay, carrier_delay"
OAJ,4,14,2,0,"late_aircraft_delay, nas_delay, carrier_delay"
STT,9,15,2,3,"late_aircraft_delay, carrier_delay, nas_delay"
SHR,2,4,0,0,"nas_delay, late_aircraft_delay, carrier_delay"
BRO,10,19,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
LCH,4,5,1,0,"carrier_delay, nas_delay, weather_delay"
FOD,2,6,0,0,"carrier_delay, weather_delay, nas_delay"
DHN,2,8,0,0,"nas_delay, carrier_delay, weather_delay"
MEI,1,3,0,0,"carrier_delay, weather_delay, nas_delay"
AEX,4,4,0,1,"late_aircraft_delay, carrier_delay, weather_delay"
INL,9,2,0,0,"carrier_delay, weather_delay, nas_delay"
DEC,1,5,1,0,"nas_delay, carrier_delay, weather_delay"
GUC,5,3,0,0,"carrier_delay, weather_delay, nas_delay"
FAT,11,87,12,5,"carrier_delay, late_aircraft_delay, nas_delay"
XNA,2,80,8,2,"carrier_delay, nas_delay, late_aircraft_delay"
AZA,12,48,3,6,"carrier_delay, weather_delay, nas_delay"
MLB,7,16,4,2,"late_aircraft_delay, nas_delay, carrier_delay"
SCC,4,10,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
LEX,1,45,8,5,"carrier_delay, late_aircraft_delay, nas_delay"
RNO,7,144,23,17,"carrier_delay, late_aircraft_delay, nas_delay"
FAY,11,10,2,2,"carrier_delay, late_aircraft_delay, weather_delay"
CYS,11,4,0,0,"carrier_delay, weather_delay, nas_delay"
SCE,2,3,1,0,"carrier_delay, weather_delay, nas_delay"
GSP,1,89,17,11,"late_aircraft_delay, weather_delay, carrier_delay"
PIT,7,295,53,42,"nas_delay, late_aircraft_delay, carrier_delay"
PSP,1,104,15,10,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,1,1495,405,203,"late_aircraft_delay, carrier_delay, nas_delay"
PLN,5,3,1,0,"carrier_delay, weather_delay, nas_delay"
MHK,5,2,1,2,"carrier_delay, nas_delay, late_aircraft_delay"
PIB,10,5,1,0,"carrier_delay, weather_delay, nas_delay"
LIH,12,121,9,1,"late_aircraft_delay, carrier_delay, weather_delay"
STT,6,32,8,5,"late_aircraft_delay, nas_delay, carrier_delay"
SUN,5,14,0,0,"carrier_delay, weather_delay, nas_delay"
ELP,1,102,18,5,"carrier_delay, late_aircraft_delay, nas_delay"
GJT,8,27,2,3,"carrier_delay, weather_delay, late_aircraft_delay"
ABI,8,11,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
HTS,7,6,1,1,"late_aircraft_delay, weather_delay, nas_delay"
HYS,4,9,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
FCA,7,35,6,8,"carrier_delay, late_aircraft_delay, nas_delay"
HHH,11,5,2,0,"nas_delay, late_aircraft_delay, carrier_delay"
DIK,12,1,0,1,"carrier_delay, weather_delay, nas_delay"
SPI,1,0,0,1,"late_aircraft_delay, nas_delay, weather_delay"
FWA,7,29,7,5,"carrier_delay, late_aircraft_delay, nas_delay"
DHN,10,5,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
BRW,7,2,0,0,"security_delay, nas_delay, carrier_delay"
SLC,1,722,133,68,"carrier_delay, late_aircraft_delay, nas_delay"
GRR,2,113,8,4,"late_aircraft_delay, carrier_delay, nas_delay"
HIB,6,5,0,0,"carrier_delay, weather_delay, nas_delay"
SNA,6,272,65,28,"late_aircraft_delay, carrier_delay, nas_delay"
FLL,2,606,157,80,"late_aircraft_delay, carrier_delay, nas_delay"
LBB,12,42,4,10,"carrier_delay, nas_delay, late_aircraft_delay"
VLD,6,6,0,0,"carrier_delay, weather_delay, nas_delay"
FAR,9,46,6,4,"late_aircraft_delay, carrier_delay, weather_delay"
LAN,9,5,1,0,"carrier_delay, weather_delay, nas_delay"
BLV,7,6,1,2,"carrier_delay, late_aircraft_delay, nas_delay"
LNK,8,13,3,1,"carrier_delay, nas_delay, weather_delay"
SUN,11,10,0,0,"carrier_delay, weather_delay, nas_delay"
SAF,7,14,2,4,"weather_delay, carrier_delay, late_aircraft_delay"
GCC,6,5,0,1,"nas_delay, carrier_delay, weather_delay"
CLL,3,3,3,0,"late_aircraft_delay, carrier_delay, nas_delay"
MDW,10,568,79,18,"late_aircraft_delay, carrier_delay, nas_delay"
SLC,3,804,99,40,"carrier_delay, nas_delay, late_aircraft_delay"
FLL,7,477,135,105,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,8,143,25,10,"late_aircraft_delay, nas_delay, carrier_delay"
PNS,4,88,16,7,"late_aircraft_delay, carrier_delay, nas_delay"
BJI,3,5,0,0,"carrier_delay, weather_delay, nas_delay"
PSP,11,95,14,4,"late_aircraft_delay, nas_delay, carrier_delay"
PRC,3,1,0,0,"carrier_delay, weather_delay, nas_delay"
STT,11,26,3,3,"carrier_delay, late_aircraft_delay, nas_delay"
LCK,12,2,0,5,"late_aircraft_delay, carrier_delay, nas_delay"
ABY,2,7,0,1,"carrier_delay, weather_delay, nas_delay"
CDC,9,5,0,0,"carrier_delay, weather_delay, nas_delay"
CIU,5,8,1,2,"carrier_delay, nas_delay, weather_delay"
PRC,1,6,1,0,"carrier_delay, nas_delay, weather_delay"
BIL,3,24,1,1,"carrier_delay, nas_delay, weather_delay"
CSG,9,11,0,0,"carrier_delay, nas_delay, late_aircraft_delay"
APN,8,4,0,1,"carrier_delay, nas_delay, weather_delay"
MKE,11,167,19,9,"carrier_delay, late_aircraft_delay, nas_delay"
EWR,9,842,102,56,"late_aircraft_delay, nas_delay, carrier_delay"
ILM,11,59,4,5,"late_aircraft_delay, nas_delay, carrier_delay"
GSO,2,81,3,5,"carrier_delay, late_aircraft_delay, nas_delay"
FCA,1,13,3,1,"carrier_delay, nas_delay, weather_delay"
BTR,6,35,0,1,"late_aircraft_delay, nas_delay, weather_delay"
SBN,1,26,1,7,"carrier_delay, late_aircraft_delay, weather_delay"
GEG,12,114,13,11,"carrier_delay, late_aircraft_delay, weather_delay"
OMA,7,163,30,9,"late_aircraft_delay, nas_delay, carrier_delay"
MRY,10,43,1,3,"carrier_delay, late_aircraft_delay, nas_delay"
BGR,10,47,3,4,"carrier_delay, nas_delay, late_aircraft_delay"
SJT,5,8,0,2,"carrier_delay, weather_delay, nas_delay"
XNA,9,115,11,3,"carrier_delay, late_aircraft_delay, nas_delay"
OTH,11,3,1,0,"nas_delay, carrier_delay, weather_delay"
BLI,3,23,3,3,"late_aircraft_delay, nas_delay, carrier_delay"
CAK,2,21,1,0,"carrier_delay, weather_delay, nas_delay"
COU,12,10,6,1,"late_aircraft_delay, carrier_delay, nas_delay"
JST,6,7,0,0,"carrier_delay, weather_delay, nas_delay"
SHR,12,5,1,0,"carrier_delay, weather_delay, nas_delay"
DHN,3,7,0,0,"nas_delay, carrier_delay, late_aircraft_delay"
CIU,2,4,1,1,"weather_delay, carrier_delay, nas_delay"
FSM,6,10,0,2,"late_aircraft_delay, carrier_delay, weather_delay"
JMS,12,2,0,1,"weather_delay, nas_delay, carrier_delay"
CSG,2,8,1,1,"carrier_delay, nas_delay, weather_delay"
PPG,8,1,0,0,"carrier_delay, weather_delay, nas_delay"
PBI,1,194,46,27,"late_aircraft_delay, carrier_delay, nas_delay"
LAX,6,1260,274,137,"late_aircraft_delay, carrier_delay, nas_delay"
HNL,3,458,58,8,"carrier_delay, late_aircraft_delay, nas_delay"
IAH,2,752,79,42,"late_aircraft_delay, carrier_delay, nas_delay"
EVV,5,12,2,3,"weather_delay, late_aircraft_delay, carrier_delay"
CIU,4,5,0,0,"carrier_delay, weather_delay, nas_delay"
CHO,7,17,3,7,"carrier_delay, late_aircraft_delay, nas_delay"
MYR,10,121,5,6,"late_aircraft_delay, carrier_delay, nas_delay"
GGG,4,7,0,0,"nas_delay, carrier_delay, weather_delay"
LIT,6,76,21,10,"late_aircraft_delay, nas_delay, carrier_delay"
RDM,1,38,6,4,"weather_delay, carrier_delay, nas_delay"
GPT,3,30,3,0,"nas_delay, late_aircraft_delay, weather_delay"
STS,12,40,7,2,"late_aircraft_delay, carrier_delay, nas_delay"
DEC,10,4,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
TLH,10,65,5,4,"carrier_delay, late_aircraft_delay, nas_delay"
AVP,11,14,1,1,"late_aircraft_delay, weather_delay, nas_delay"
MHT,1,30,3,4,"late_aircraft_delay, nas_delay, carrier_delay"
DVL,9,4,0,1,"carrier_delay, weather_delay, nas_delay"
GRK,2,10,0,0,"carrier_delay, weather_delay, nas_delay"
BQN,7,10,4,5,"late_aircraft_delay, carrier_delay, weather_delay"
HOB,9,11,0,0,"carrier_delay, weather_delay, nas_delay"
SIT,3,7,2,0,"late_aircraft_delay, nas_delay, weather_delay"
CMX,2,7,0,0,"carrier_delay, weather_delay, nas_delay"
BRD,11,3,1,0,"carrier_delay, nas_delay, weather_delay"
VCT,7,3,0,0,"carrier_delay, weather_delay, nas_delay"
PDX,6,393,78,31,"late_aircraft_delay, carrier_delay, nas_delay"
BOI,3,160,8,10,"nas_delay, carrier_delay, late_aircraft_delay"
SAT,9,297,27,15,"late_aircraft_delay, carrier_delay, nas_delay"
EUG,6,40,9,9,"carrier_delay, late_aircraft_delay, nas_delay"
EVV,2,13,0,0,"nas_delay, carrier_delay, weather_delay"
BIS,6,34,4,4,"carrier_delay, weather_delay, nas_delay"
BHM,10,132,9,6,"late_aircraft_delay, carrier_delay, nas_delay"
LBB,3,47,6,3,"weather_delay, late_aircraft_delay, nas_delay"
CID,8,65,10,7,"late_aircraft_delay, carrier_delay, nas_delay"
GPT,11,36,0,1,"nas_delay, late_aircraft_delay, weather_delay"
STX,6,8,8,1,"late_aircraft_delay, carrier_delay, nas_delay"
IMT,11,3,0,0,"carrier_delay, weather_delay, nas_delay"
TYR,6,7,0,0,"carrier_delay, weather_delay, nas_delay"
BTM,5,2,1,0,"carrier_delay, weather_delay, nas_delay"
MEI,6,4,0,1,"carrier_delay, nas_delay, weather_delay"
YAK,4,5,0,0,"carrier_delay, weather_delay, nas_delay"
CMX,5,2,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
TOL,8,2,0,0,"carrier_delay, weather_delay, nas_delay"
CLT,6,1292,347,217,"late_aircraft_delay, carrier_delay, nas_delay"
BDL,9,147,24,4,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,9,55,5,4,"late_aircraft_delay, carrier_delay, nas_delay"
LAS,2,1003,204,95,"late_aircraft_delay, nas_delay, carrier_delay"
LAS,7,986,371,220,"late_aircraft_delay, carrier_delay, nas_delay"
LSE,5,3,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
EYW,12,49,11,9,"late_aircraft_delay, carrier_delay, nas_delay"
MQT,8,5,0,0,"carrier_delay, weather_delay, nas_delay"
BIL,2,9,1,1,"nas_delay, late_aircraft_delay, weather_delay"
ALB,7,61,12,18,"late_aircraft_delay, carrier_delay, nas_delay"
CAE,4,47,3,2,"carrier_delay, nas_delay, weather_delay"
SJT,11,7,0,0,"carrier_delay, weather_delay, nas_delay"
SHV,1,25,2,3,"carrier_delay, late_aircraft_delay, nas_delay"
ABE,6,26,5,6,"late_aircraft_delay, nas_delay, carrier_delay"
AMA,8,37,4,4,"carrier_delay, nas_delay, late_aircraft_delay"
LAN,1,6,2,2,"carrier_delay, nas_delay, late_aircraft_delay"
GCK,6,7,0,0,"nas_delay, carrier_delay, weather_delay"
HLN,9,8,0,2,"weather_delay, carrier_delay, nas_delay"
EGE,11,11,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
PIH,1,4,1,0,"weather_delay, carrier_delay, nas_delay"
MEI,9,8,0,0,"carrier_delay, weather_delay, nas_delay"
EKO,3,3,0,0,"carrier_delay, weather_delay, nas_delay"
ORD,9,1983,259,123,"late_aircraft_delay, carrier_delay, nas_delay"
ROC,6,72,16,11,"late_aircraft_delay, carrier_delay, nas_delay"
IND,6,333,54,22,"late_aircraft_delay, nas_delay, carrier_delay"
CSG,3,9,0,0,"nas_delay, carrier_delay, weather_delay"
RAP,8,41,8,4,"carrier_delay, nas_delay, late_aircraft_delay"
SRQ,2,133,13,9,"late_aircraft_delay, nas_delay, carrier_delay"
PIA,7,17,4,3,"carrier_delay, late_aircraft_delay, weather_delay"
GRK,9,11,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
BMI,8,15,1,1,"carrier_delay, nas_delay, late_aircraft_delay"
BFF,12,4,0,0,"carrier_delay, weather_delay, nas_delay"
CLE,6,272,39,32,"late_aircraft_delay, nas_delay, carrier_delay"
BTV,6,59,7,8,"nas_delay, late_aircraft_delay, weather_delay"
OMA,3,144,25,5,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,7,592,176,92,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,4,38,0,0,"carrier_delay, weather_delay, nas_delay"
RDM,9,41,3,4,"late_aircraft_delay, nas_delay, carrier_delay"
BQN,10,15,1,0,"late_aircraft_delay, carrier_delay, weather_delay"
ATW,11,39,4,5,"weather_delay, carrier_delay, late_aircraft_delay"
CRW,7,19,4,3,"carrier_delay, late_aircraft_delay, nas_delay"
BLI,2,21,0,0,"nas_delay, carrier_delay, weather_delay"
IMT,12,5,0,2,"carrier_delay, nas_delay, weather_delay"
MLI,4,31,3,0,"late_aircraft_delay, weather_delay, nas_delay"
PGD,9,20,2,1,"late_aircraft_delay, carrier_delay, nas_delay"
MRY,7,41,7,3,"late_aircraft_delay, carrier_delay, nas_delay"
GPT,6,22,6,2,"late_aircraft_delay, nas_delay, carrier_delay"
SAF,4,15,2,1,"late_aircraft_delay, carrier_delay, nas_delay"
ROA,7,14,2,1,"nas_delay, late_aircraft_delay, carrier_delay"
ABR,7,3,0,1,"carrier_delay, weather_delay, nas_delay"
LCH,8,11,0,1,"weather_delay, carrier_delay, nas_delay"
ABY,7,5,1,2,"carrier_delay, weather_delay, nas_delay"
ESC,6,5,1,2,"carrier_delay, nas_delay, weather_delay"
ROW,12,8,1,1,"weather_delay, carrier_delay, nas_delay"
BRW,12,1,1,0,"security_delay, nas_delay, carrier_delay"
CVG,4,282,43,15,"carrier_delay, late_aircraft_delay, nas_delay"
CID,7,56,11,9,"carrier_delay, late_aircraft_delay, nas_delay"
BHM,6,105,19,7,"late_aircraft_delay, carrier_delay, nas_delay"
PSE,4,12,1,1,"late_aircraft_delay, carrier_delay, weather_delay"
BTV,7,63,8,8,"carrier_delay, nas_delay, late_aircraft_delay"
SBP,8,36,4,3,"late_aircraft_delay, carrier_delay, nas_delay"
TVC,4,20,3,0,"nas_delay, carrier_delay, late_aircraft_delay"
MAF,7,52,15,4,"late_aircraft_delay, carrier_delay, nas_delay"
INL,4,3,0,0,"carrier_delay, weather_delay, nas_delay"
SGU,6,18,1,0,"carrier_delay, late_aircraft_delay, weather_delay"
GRI,6,2,1,2,"late_aircraft_delay, security_delay, nas_delay"
HOB,7,7,0,1,"carrier_delay, weather_delay, nas_delay"
HRL,2,27,0,0,"nas_delay, late_aircraft_delay, carrier_delay"
BET,9,3,0,0,"carrier_delay, weather_delay, nas_delay"
BGM,1,1,0,0,"carrier_delay, weather_delay, nas_delay"
CDV,10,4,0,0,"carrier_delay, weather_delay, nas_delay"
LGA,9,1086,107,56,"late_aircraft_delay, carrier_delay, nas_delay"
DSM,10,119,10,4,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,6,203,12,5,"late_aircraft_delay, carrier_delay, nas_delay"
MSY,7,245,81,51,"late_aircraft_delay, carrier_delay, nas_delay"
ORH,5,6,1,2,"late_aircraft_delay, carrier_delay, nas_delay"
TRI,6,25,1,3,"late_aircraft_delay, nas_delay, carrier_delay"
EWN,7,0,3,3,"late_aircraft_delay, weather_delay, carrier_delay"
MDT,10,48,4,1,"carrier_delay, late_aircraft_delay, weather_delay"
MFE,6,34,4,9,"late_aircraft_delay, carrier_delay, weather_delay"
PWM,1,44,8,6,"late_aircraft_delay, carrier_delay, nas_delay"
STX,3,11,1,1,"late_aircraft_delay, nas_delay, carrier_delay"
MLI,5,22,4,8,"late_aircraft_delay, carrier_delay, weather_delay"
MQT,6,8,3,1,"late_aircraft_delay, nas_delay, carrier_delay"
FCA,4,14,0,1,"carrier_delay, weather_delay, nas_delay"
EGE,7,10,6,2,"late_aircraft_delay, carrier_delay, nas_delay"
CWA,2,3,0,0,"carrier_delay, weather_delay, nas_delay"
SCC,3,2,0,0,"carrier_delay, weather_delay, nas_delay"
JFK,7,717,161,157,"late_aircraft_delay, carrier_delay, nas_delay"
LAS,9,1215,206,110,"late_aircraft_delay, carrier_delay, nas_delay"
PHL,7,582,168,140,"late_aircraft_delay, carrier_delay, nas_delay"
LFT,4,18,1,4,"carrier_delay, weather_delay, late_aircraft_delay"
MCO,6,900,202,180,"late_aircraft_delay, carrier_delay, nas_delay"
DFW,4,1658,379,250,"late_aircraft_delay, carrier_delay, nas_delay"
MGM,1,13,8,1,"nas_delay, carrier_delay, weather_delay"
MLB,11,19,0,0,"nas_delay, carrier_delay, weather_delay"
FWA,2,26,5,4,"carrier_delay, late_aircraft_delay, weather_delay"
PSG,10,4,1,0,"late_aircraft_delay, nas_delay, carrier_delay"
RIW,6,4,0,0,"carrier_delay, weather_delay, nas_delay"
PAE,7,4,5,0,"late_aircraft_delay, nas_delay, carrier_delay"
JAN,6,49,4,4,"late_aircraft_delay, carrier_delay, nas_delay"
XWA,1,8,0,2,"carrier_delay, late_aircraft_delay, nas_delay"
PSM,10,3,0,0,"carrier_delay, weather_delay, nas_delay"
ABY,3,9,0,0,"carrier_delay, weather_delay, nas_delay"
CKB,12,0,0,1,"carrier_delay, late_aircraft_delay, weather_delay"
GUC,3,4,1,1,"carrier_delay, late_aircraft_delay, nas_delay"
FLL,8,397,122,95,"late_aircraft_delay, carrier_delay, nas_delay"
CID,6,61,6,5,"late_aircraft_delay, weather_delay, carrier_delay"
BHM,9,123,17,11,"late_aircraft_delay, carrier_delay, nas_delay"
SGF,4,58,6,6,"carrier_delay, late_aircraft_delay, nas_delay"
PBI,8,144,28,26,"late_aircraft_delay, carrier_delay, nas_delay"
BTV,10,71,2,4,"carrier_delay, late_aircraft_delay, nas_delay"
BOI,10,175,8,5,"carrier_delay, nas_delay, late_aircraft_delay"
DSM,2,89,11,8,"carrier_delay, weather_delay, nas_delay"
BIL,11,28,4,1,"carrier_delay, nas_delay, late_aircraft_delay"
USA,2,5,0,0,"carrier_delay, weather_delay, nas_delay"
IDA,9,31,3,0,"nas_delay, late_aircraft_delay, carrier_delay"
ABI,11,9,0,1,"weather_delay, late_aircraft_delay, nas_delay"
WRG,5,3,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
CAK,10,15,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
EGE,8,14,2,3,"late_aircraft_delay, carrier_delay, nas_delay"
DIK,6,7,0,0,"carrier_delay, weather_delay, nas_delay"
MOT,5,17,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
SPN,9,4,0,0,"carrier_delay, weather_delay, nas_delay"
CKB,7,0,0,0,""
SNA,9,280,26,19,"carrier_delay, late_aircraft_delay, nas_delay"
GFK,3,14,0,1,"weather_delay, nas_delay, carrier_delay"
JFK,5,750,140,87,"nas_delay, carrier_delay, late_aircraft_delay"
CVG,12,251,32,22,"late_aircraft_delay, nas_delay, carrier_delay"
MIA,7,508,138,143,"late_aircraft_delay, carrier_delay, nas_delay"
ABQ,2,132,22,8,"late_aircraft_delay, nas_delay, carrier_delay"
SDF,9,183,21,6,"late_aircraft_delay, nas_delay, carrier_delay"
EVV,6,14,3,1,"late_aircraft_delay, weather_delay, carrier_delay"
AVL,12,58,12,5,"carrier_delay, late_aircraft_delay, nas_delay"
ILM,4,41,7,5,"late_aircraft_delay, carrier_delay, nas_delay"
