aeroporto_partenza,mese,numero_ritardi_basso,numero_ritardi_medio,numero_ritardi_alto,cause_maggiori
HHH,2,59,7,3,"late_aircraft_delay, nas_delay, security_delay"
SCE,5,58,11,12,"late_aircraft_delay, weather_delay, nas_delay"
ELM,12,61,13,8,"carrier_delay, late_aircraft_delay, weather_delay"
MIA,3,6894,1899,1360,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,10,11329,1528,420,"carrier_delay, late_aircraft_delay, nas_delay"
ORF,4,1370,185,104,"late_aircraft_delay, carrier_delay, nas_delay"
BUF,8,1484,314,169,"late_aircraft_delay, nas_delay, carrier_delay"
RDU,11,4231,426,212,"late_aircraft_delay, nas_delay, carrier_delay"
RDM,4,373,35,32,"carrier_delay, nas_delay, late_aircraft_delay"
BOS,3,7942,1311,714,"carrier_delay, late_aircraft_delay, nas_delay"
DSM,12,912,142,110,"carrier_delay, late_aircraft_delay, nas_delay"
CMH,6,2887,406,247,"late_aircraft_delay, carrier_delay, nas_delay"
RSW,6,1543,243,198,"late_aircraft_delay, carrier_delay, nas_delay"
LAR,9,42,4,4,"late_aircraft_delay, carrier_delay, nas_delay"
OGG,2,1539,229,66,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,5,753,193,141,"late_aircraft_delay, carrier_delay, nas_delay"
CMI,8,102,13,9,"late_aircraft_delay, carrier_delay, weather_delay"
LRD,6,118,31,11,"late_aircraft_delay, nas_delay, carrier_delay"
PSE,1,65,7,9,"late_aircraft_delay, carrier_delay, nas_delay"
GTR,6,56,3,1,"nas_delay, carrier_delay, late_aircraft_delay"
LFT,3,262,27,22,"carrier_delay, weather_delay, late_aircraft_delay"
BPT,6,52,1,4,"carrier_delay, weather_delay, late_aircraft_delay"
PQI,11,24,4,0,"nas_delay, carrier_delay, weather_delay"
GUC,7,58,4,3,"carrier_delay, nas_delay, late_aircraft_delay"
LGA,12,9149,1846,1002,"late_aircraft_delay, carrier_delay, nas_delay"
SEA,3,9844,1813,610,"carrier_delay, late_aircraft_delay, nas_delay"
MCO,4,10865,1900,1030,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,5,6027,1601,994,"late_aircraft_delay, carrier_delay, nas_delay"
MCO,11,10426,1353,514,"late_aircraft_delay, carrier_delay, nas_delay"
SMF,7,3826,747,351,"carrier_delay, late_aircraft_delay, nas_delay"
MTJ,1,269,52,34,"late_aircraft_delay, carrier_delay, nas_delay"
MSN,12,709,119,83,"carrier_delay, late_aircraft_delay, nas_delay"
ONT,6,1825,302,131,"late_aircraft_delay, carrier_delay, nas_delay"
XNA,10,1173,71,35,"carrier_delay, late_aircraft_delay, nas_delay"
SCE,10,48,5,4,"carrier_delay, late_aircraft_delay, nas_delay"
EVV,4,126,13,12,"carrier_delay, weather_delay, late_aircraft_delay"
ILM,5,547,66,53,"late_aircraft_delay, nas_delay, carrier_delay"
COU,9,107,17,6,"late_aircraft_delay, carrier_delay, nas_delay"
COU,11,99,23,8,"weather_delay, late_aircraft_delay, nas_delay"
SUN,6,133,5,6,"late_aircraft_delay, carrier_delay, weather_delay"
CDV,2,39,7,1,"late_aircraft_delay, carrier_delay, weather_delay"
SUX,1,25,6,8,"carrier_delay, late_aircraft_delay, weather_delay"
WRG,11,51,3,0,"late_aircraft_delay, nas_delay, carrier_delay"
SPS,5,49,3,6,"carrier_delay, weather_delay, nas_delay"
MCO,12,10074,2035,1133,"late_aircraft_delay, carrier_delay, nas_delay"
STL,7,3905,1338,644,"late_aircraft_delay, carrier_delay, nas_delay"
SGF,10,758,88,40,"carrier_delay, late_aircraft_delay, nas_delay"
DEN,11,19753,3225,1363,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,5,2859,406,289,"late_aircraft_delay, nas_delay, carrier_delay"
SYR,7,880,154,157,"late_aircraft_delay, carrier_delay, nas_delay"
JAX,9,1975,207,91,"late_aircraft_delay, carrier_delay, nas_delay"
ONT,3,1602,261,119,"late_aircraft_delay, carrier_delay, nas_delay"
RAP,2,214,14,22,"carrier_delay, late_aircraft_delay, weather_delay"
JNU,4,297,27,11,"late_aircraft_delay, carrier_delay, nas_delay"
SRQ,8,715,119,73,"late_aircraft_delay, carrier_delay, nas_delay"
SHV,6,307,52,35,"late_aircraft_delay, carrier_delay, weather_delay"
KTN,3,143,13,8,"late_aircraft_delay, nas_delay, carrier_delay"
CHA,12,445,77,57,"late_aircraft_delay, carrier_delay, nas_delay"
GPT,5,215,27,29,"late_aircraft_delay, weather_delay, nas_delay"
YAK,9,47,8,3,"late_aircraft_delay, security_delay, carrier_delay"
RST,6,64,15,15,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,12,92,7,7,"carrier_delay, weather_delay, nas_delay"
AVP,3,89,11,7,"carrier_delay, late_aircraft_delay, nas_delay"
VCT,8,47,2,4,"late_aircraft_delay, nas_delay, carrier_delay"
GGG,1,48,4,6,"carrier_delay, weather_delay, nas_delay"
FAY,12,107,15,9,"late_aircraft_delay, carrier_delay, nas_delay"
ABY,10,59,2,1,"carrier_delay, nas_delay, weather_delay"
IAG,4,27,6,5,"late_aircraft_delay, nas_delay, carrier_delay"
OTH,6,34,2,3,"nas_delay, late_aircraft_delay, carrier_delay"
ACT,10,62,12,18,"carrier_delay, late_aircraft_delay, nas_delay"
ACT,9,75,11,4,"carrier_delay, late_aircraft_delay, nas_delay"
MCI,12,3033,519,194,"late_aircraft_delay, carrier_delay, nas_delay"
JFK,6,6813,1449,1016,"carrier_delay, late_aircraft_delay, nas_delay"
STL,4,4258,735,344,"late_aircraft_delay, carrier_delay, nas_delay"
MLU,11,129,11,18,"late_aircraft_delay, carrier_delay, nas_delay"
PGD,11,458,54,14,"carrier_delay, late_aircraft_delay, nas_delay"
BJI,8,53,6,3,"carrier_delay, nas_delay, weather_delay"
LIT,11,886,90,37,"carrier_delay, late_aircraft_delay, nas_delay"
RST,3,122,13,10,"weather_delay, carrier_delay, nas_delay"
GGG,11,39,10,7,"carrier_delay, weather_delay, late_aircraft_delay"
ADQ,9,86,3,1,"weather_delay, late_aircraft_delay, nas_delay"
LAW,1,68,5,12,"carrier_delay, weather_delay, late_aircraft_delay"
IMT,10,51,1,6,"carrier_delay, nas_delay, weather_delay"
HTS,8,31,11,11,"carrier_delay, late_aircraft_delay, nas_delay"
DEC,9,43,4,5,"carrier_delay, late_aircraft_delay, nas_delay"
TOL,6,21,1,2,"late_aircraft_delay, nas_delay, weather_delay"
SLN,12,54,4,3,"carrier_delay, late_aircraft_delay, nas_delay"
BRD,9,48,1,4,"carrier_delay, nas_delay, weather_delay"
MCW,8,34,10,8,"late_aircraft_delay, carrier_delay, nas_delay"
GCK,10,51,2,7,"carrier_delay, late_aircraft_delay, weather_delay"
RIW,1,34,0,3,"carrier_delay, late_aircraft_delay, nas_delay"
TPA,6,4488,1012,617,"late_aircraft_delay, carrier_delay, nas_delay"
BWI,12,5528,1648,476,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,7,19645,5178,2929,"late_aircraft_delay, carrier_delay, nas_delay"
TOL,5,19,7,3,"late_aircraft_delay, nas_delay, carrier_delay"
OKC,5,1479,275,162,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,8,900,120,62,"late_aircraft_delay, carrier_delay, nas_delay"
SYR,11,794,95,38,"carrier_delay, late_aircraft_delay, nas_delay"
HLN,7,109,3,11,"carrier_delay, late_aircraft_delay, nas_delay"
HSV,10,624,100,41,"carrier_delay, late_aircraft_delay, nas_delay"
GFK,10,101,1,5,"carrier_delay, weather_delay, nas_delay"
PQI,9,21,3,1,"carrier_delay, weather_delay, nas_delay"
BFL,11,213,26,12,"carrier_delay, late_aircraft_delay, nas_delay"
FSM,3,73,11,5,"late_aircraft_delay, carrier_delay, weather_delay"
GPT,7,216,39,33,"carrier_delay, late_aircraft_delay, nas_delay"
PIH,7,58,1,2,"carrier_delay, weather_delay, nas_delay"
RST,12,69,11,15,"carrier_delay, weather_delay, nas_delay"
GCK,7,52,7,3,"carrier_delay, nas_delay, late_aircraft_delay"
HRL,7,240,70,29,"late_aircraft_delay, nas_delay, carrier_delay"
CWA,11,52,2,1,"carrier_delay, nas_delay, late_aircraft_delay"
DDC,1,38,1,5,"late_aircraft_delay, weather_delay, nas_delay"
SJT,8,81,4,6,"carrier_delay, late_aircraft_delay, nas_delay"
BET,3,36,16,10,"late_aircraft_delay, security_delay, nas_delay"
FOD,11,40,2,4,"carrier_delay, late_aircraft_delay, nas_delay"
ISP,10,207,35,9,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,1,7681,1837,969,"carrier_delay, late_aircraft_delay, weather_delay"
JAN,9,460,43,16,"carrier_delay, nas_delay, late_aircraft_delay"
HNL,1,3436,908,276,"late_aircraft_delay, carrier_delay, nas_delay"
DRO,12,260,28,24,"carrier_delay, late_aircraft_delay, weather_delay"
MBS,10,170,18,16,"carrier_delay, late_aircraft_delay, weather_delay"
MDT,8,343,63,48,"carrier_delay, late_aircraft_delay, weather_delay"
JAC,10,321,16,11,"carrier_delay, late_aircraft_delay, nas_delay"
JMS,5,10,0,2,"late_aircraft_delay, weather_delay, nas_delay"
PIH,10,51,1,0,"carrier_delay, weather_delay, nas_delay"
BJI,1,42,11,7,"carrier_delay, weather_delay, nas_delay"
IAG,10,14,4,2,"carrier_delay, nas_delay, late_aircraft_delay"
VCT,11,39,0,11,"carrier_delay, late_aircraft_delay, nas_delay"
ABR,3,37,3,7,"carrier_delay, weather_delay, nas_delay"
SCK,2,32,1,5,"late_aircraft_delay, nas_delay, carrier_delay"
PHX,3,13406,2588,1102,"late_aircraft_delay, carrier_delay, nas_delay"
SAV,7,1099,302,229,"late_aircraft_delay, carrier_delay, nas_delay"
OAJ,10,185,15,11,"weather_delay, nas_delay, late_aircraft_delay"
SBP,7,394,34,34,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,12,277,49,29,"late_aircraft_delay, carrier_delay, weather_delay"
PIE,11,515,58,28,"carrier_delay, late_aircraft_delay, nas_delay"
SMF,1,3383,475,203,"late_aircraft_delay, carrier_delay, nas_delay"
GRR,11,1172,126,74,"carrier_delay, late_aircraft_delay, nas_delay"
MGM,6,171,32,16,"carrier_delay, late_aircraft_delay, weather_delay"
AZA,11,395,45,22,"late_aircraft_delay, carrier_delay, weather_delay"
AEX,1,114,16,16,"nas_delay, late_aircraft_delay, carrier_delay"
BRD,2,36,1,2,"carrier_delay, weather_delay, nas_delay"
MRY,11,350,45,24,"carrier_delay, late_aircraft_delay, nas_delay"
LCH,1,73,4,11,"weather_delay, carrier_delay, nas_delay"
MTJ,12,169,38,25,"late_aircraft_delay, carrier_delay, nas_delay"
RST,7,95,12,15,"carrier_delay, late_aircraft_delay, weather_delay"
IMT,8,49,1,8,"carrier_delay, weather_delay, nas_delay"
ORH,4,82,9,7,"late_aircraft_delay, nas_delay, carrier_delay"
PIH,11,45,0,0,"carrier_delay, weather_delay, nas_delay"
GTR,11,56,2,1,"late_aircraft_delay, nas_delay, carrier_delay"
ATL,6,22945,4427,1743,"carrier_delay, late_aircraft_delay, nas_delay"
EWR,3,7002,1317,803,"late_aircraft_delay, carrier_delay, nas_delay"
RNO,6,1421,245,100,"late_aircraft_delay, carrier_delay, nas_delay"
DFW,9,20419,3665,1447,"late_aircraft_delay, carrier_delay, nas_delay"
PGD,4,437,34,38,"late_aircraft_delay, carrier_delay, nas_delay"
CID,12,426,102,60,"late_aircraft_delay, carrier_delay, nas_delay"
RDD,2,72,7,3,"carrier_delay, late_aircraft_delay, nas_delay"
PSE,8,46,9,15,"late_aircraft_delay, nas_delay, carrier_delay"
TRI,7,151,16,21,"late_aircraft_delay, carrier_delay, nas_delay"
HDN,5,77,10,7,"nas_delay, weather_delay, late_aircraft_delay"
HDN,11,63,13,11,"late_aircraft_delay, weather_delay, nas_delay"
GRK,10,154,14,7,"late_aircraft_delay, carrier_delay, nas_delay"
SLN,4,46,4,7,"late_aircraft_delay, carrier_delay, nas_delay"
GTF,9,165,9,3,"carrier_delay, late_aircraft_delay, nas_delay"
MBS,6,149,13,22,"carrier_delay, weather_delay, nas_delay"
IAG,8,13,8,2,"nas_delay, late_aircraft_delay, carrier_delay"
ABI,5,93,26,22,"late_aircraft_delay, carrier_delay, weather_delay"
MCW,10,44,3,2,"late_aircraft_delay, carrier_delay, weather_delay"
DLG,8,27,0,1,"late_aircraft_delay, nas_delay, carrier_delay"
DVL,10,45,5,2,"carrier_delay, nas_delay, weather_delay"
BET,8,50,7,5,"late_aircraft_delay, nas_delay, carrier_delay"
LCH,3,77,3,6,"carrier_delay, weather_delay, nas_delay"
DEC,4,65,7,7,"late_aircraft_delay, carrier_delay, nas_delay"
LCH,6,73,5,11,"carrier_delay, weather_delay, late_aircraft_delay"
SFO,9,9580,1392,552,"late_aircraft_delay, carrier_delay, nas_delay"
DEN,5,18302,4866,2763,"late_aircraft_delay, carrier_delay, nas_delay"
TUL,2,1000,72,38,"carrier_delay, late_aircraft_delay, nas_delay"
DTW,12,8218,1590,893,"carrier_delay, nas_delay, late_aircraft_delay"
GEG,1,959,153,78,"carrier_delay, late_aircraft_delay, weather_delay"
SJU,4,2274,338,203,"late_aircraft_delay, carrier_delay, nas_delay"
CLE,2,2347,249,102,"late_aircraft_delay, carrier_delay, nas_delay"
BTR,8,338,40,27,"late_aircraft_delay, carrier_delay, weather_delay"
GTF,10,169,10,7,"carrier_delay, weather_delay, nas_delay"
GJT,5,237,26,33,"weather_delay, nas_delay, carrier_delay"
DRO,9,287,24,19,"carrier_delay, late_aircraft_delay, nas_delay"
PIA,11,233,31,25,"late_aircraft_delay, carrier_delay, weather_delay"
DVL,11,38,3,10,"late_aircraft_delay, weather_delay, carrier_delay"
ICT,7,734,116,69,"late_aircraft_delay, carrier_delay, nas_delay"
BFL,7,233,15,16,"late_aircraft_delay, carrier_delay, nas_delay"
TLH,1,382,59,24,"late_aircraft_delay, carrier_delay, nas_delay"
LBL,8,34,10,8,"late_aircraft_delay, carrier_delay, weather_delay"
BPT,4,35,5,10,"weather_delay, carrier_delay, nas_delay"
SHR,11,49,2,2,"carrier_delay, nas_delay, weather_delay"
GRI,3,55,6,4,"late_aircraft_delay, nas_delay, carrier_delay"
ITH,11,55,0,1,"weather_delay, nas_delay, late_aircraft_delay"
PPG,1,8,2,0,"late_aircraft_delay, carrier_delay, weather_delay"
CVG,1,2283,305,224,"late_aircraft_delay, nas_delay, carrier_delay"
LAX,11,12281,1461,705,"carrier_delay, late_aircraft_delay, nas_delay"
LGA,10,11073,1065,499,"carrier_delay, late_aircraft_delay, nas_delay"
BUR,9,2154,330,180,"late_aircraft_delay, carrier_delay, nas_delay"
LIT,1,660,120,86,"late_aircraft_delay, carrier_delay, nas_delay"
BNA,12,6158,1221,439,"late_aircraft_delay, carrier_delay, nas_delay"
VPS,8,746,139,69,"late_aircraft_delay, carrier_delay, nas_delay"
AMA,11,337,35,20,"carrier_delay, late_aircraft_delay, nas_delay"
LBF,1,34,4,5,"late_aircraft_delay, carrier_delay, nas_delay"
CWA,1,49,0,6,"late_aircraft_delay, carrier_delay, nas_delay"
OTZ,6,26,2,2,"late_aircraft_delay, nas_delay, carrier_delay"
SHR,1,36,3,6,"carrier_delay, late_aircraft_delay, weather_delay"
SMX,10,5,1,3,"late_aircraft_delay, carrier_delay, nas_delay"
GCC,7,56,2,4,"carrier_delay, late_aircraft_delay, nas_delay"
APN,6,38,2,9,"carrier_delay, weather_delay, nas_delay"
LBE,4,37,6,2,"nas_delay, carrier_delay, late_aircraft_delay"
IAH,10,8471,975,487,"carrier_delay, late_aircraft_delay, nas_delay"
DVL,5,51,0,5,"late_aircraft_delay, nas_delay, weather_delay"
TUL,10,1458,76,40,"carrier_delay, late_aircraft_delay, nas_delay"
OKC,12,1544,181,101,"carrier_delay, late_aircraft_delay, nas_delay"
PNS,1,634,99,76,"late_aircraft_delay, carrier_delay, nas_delay"
RSW,2,3108,400,186,"late_aircraft_delay, carrier_delay, nas_delay"
GRK,6,94,28,22,"late_aircraft_delay, carrier_delay, weather_delay"
TLH,3,417,67,35,"late_aircraft_delay, carrier_delay, nas_delay"
SBA,2,364,66,39,"nas_delay, carrier_delay, late_aircraft_delay"
EGE,4,174,12,13,"carrier_delay, nas_delay, late_aircraft_delay"
PSP,9,609,69,29,"carrier_delay, nas_delay, late_aircraft_delay"
BTV,11,493,31,33,"late_aircraft_delay, carrier_delay, nas_delay"
MLI,12,252,31,33,"late_aircraft_delay, carrier_delay, nas_delay"
LFT,5,177,26,31,"late_aircraft_delay, weather_delay, nas_delay"
TTN,5,89,26,30,"late_aircraft_delay, nas_delay, carrier_delay"
PIH,2,55,0,1,"carrier_delay, weather_delay, nas_delay"
MDT,1,257,31,31,"late_aircraft_delay, carrier_delay, nas_delay"
SUX,11,50,2,5,"late_aircraft_delay, nas_delay, carrier_delay"
BTM,11,32,0,1,"carrier_delay, nas_delay, weather_delay"
SPN,8,26,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
GUC,12,59,6,9,"carrier_delay, late_aircraft_delay, weather_delay"
ORD,12,16756,3125,1804,"late_aircraft_delay, carrier_delay, nas_delay"
MSP,8,8950,1791,817,"carrier_delay, late_aircraft_delay, nas_delay"
SEA,11,10165,1303,365,"carrier_delay, nas_delay, late_aircraft_delay"
COU,7,128,30,23,"late_aircraft_delay, nas_delay, carrier_delay"
MKE,12,1683,279,160,"carrier_delay, late_aircraft_delay, nas_delay"
KOA,3,1180,79,27,"carrier_delay, late_aircraft_delay, nas_delay"
BGR,4,159,15,7,"late_aircraft_delay, nas_delay, carrier_delay"
BUF,11,1454,134,69,"carrier_delay, late_aircraft_delay, nas_delay"
CHS,6,1820,317,168,"late_aircraft_delay, carrier_delay, nas_delay"
WRG,6,55,4,1,"late_aircraft_delay, nas_delay, carrier_delay"
SBA,8,598,58,23,"late_aircraft_delay, carrier_delay, nas_delay"
MGW,12,20,4,11,"late_aircraft_delay, carrier_delay, nas_delay"
CIU,12,27,12,17,"carrier_delay, weather_delay, nas_delay"
BFF,6,43,6,2,"carrier_delay, late_aircraft_delay, nas_delay"
PSE,2,69,12,0,"late_aircraft_delay, nas_delay, carrier_delay"
SWO,12,48,3,3,"carrier_delay, nas_delay, weather_delay"
PRC,6,45,6,9,"carrier_delay, late_aircraft_delay, weather_delay"
LAS,11,12345,1932,620,"late_aircraft_delay, carrier_delay, nas_delay"
DAY,5,556,55,74,"late_aircraft_delay, carrier_delay, nas_delay"
PIT,12,2631,418,211,"nas_delay, late_aircraft_delay, carrier_delay"
SJC,5,3429,501,189,"late_aircraft_delay, carrier_delay, nas_delay"
OKC,3,1472,177,75,"late_aircraft_delay, carrier_delay, nas_delay"
MEM,9,1578,169,71,"late_aircraft_delay, nas_delay, carrier_delay"
JLN,3,42,3,5,"carrier_delay, late_aircraft_delay, nas_delay"
ABE,9,246,25,15,"late_aircraft_delay, carrier_delay, weather_delay"
LRD,5,106,19,26,"nas_delay, late_aircraft_delay, carrier_delay"
RDD,5,91,12,5,"late_aircraft_delay, carrier_delay, nas_delay"
PIA,10,254,31,13,"carrier_delay, late_aircraft_delay, nas_delay"
MGM,2,152,23,8,"carrier_delay, late_aircraft_delay, nas_delay"
MRY,2,242,20,19,"carrier_delay, late_aircraft_delay, nas_delay"
OME,2,21,5,0,"late_aircraft_delay, carrier_delay, nas_delay"
IMT,5,54,4,3,"carrier_delay, weather_delay, nas_delay"
LCK,4,50,7,6,"late_aircraft_delay, nas_delay, carrier_delay"
ADQ,1,36,8,8,"late_aircraft_delay, carrier_delay, weather_delay"
LCH,11,65,6,11,"carrier_delay, weather_delay, late_aircraft_delay"
COD,5,20,5,3,"nas_delay, carrier_delay, weather_delay"
STC,4,10,0,0,"carrier_delay, weather_delay, nas_delay"
APN,1,26,3,8,"carrier_delay, weather_delay, nas_delay"
CHS,4,1779,230,139,"late_aircraft_delay, carrier_delay, nas_delay"
EWR,11,7676,1332,952,"late_aircraft_delay, nas_delay, carrier_delay"
BOI,6,1676,251,109,"carrier_delay, late_aircraft_delay, nas_delay"
IAH,5,6018,1694,1982,"late_aircraft_delay, carrier_delay, nas_delay"
PSC,1,261,40,51,"weather_delay, carrier_delay, late_aircraft_delay"
JNU,7,409,88,19,"late_aircraft_delay, carrier_delay, nas_delay"
CRW,8,205,46,33,"carrier_delay, late_aircraft_delay, nas_delay"
MOT,4,151,9,9,"carrier_delay, late_aircraft_delay, nas_delay"
AVL,2,653,45,25,"carrier_delay, late_aircraft_delay, weather_delay"
DLH,8,189,28,17,"late_aircraft_delay, nas_delay, carrier_delay"
MBS,12,132,32,25,"carrier_delay, weather_delay, late_aircraft_delay"
DAB,5,199,38,31,"late_aircraft_delay, carrier_delay, nas_delay"
JLN,8,43,3,4,"carrier_delay, late_aircraft_delay, nas_delay"
SPN,4,30,0,0,"carrier_delay, weather_delay, nas_delay"
SFO,4,6893,1956,1107,"late_aircraft_delay, carrier_delay, nas_delay"
SAN,3,5749,1118,479,"late_aircraft_delay, nas_delay, carrier_delay"
EWR,2,6611,924,413,"late_aircraft_delay, carrier_delay, nas_delay"
MAF,5,574,135,111,"late_aircraft_delay, carrier_delay, weather_delay"
PSC,7,391,49,18,"carrier_delay, nas_delay, late_aircraft_delay"
PIH,12,46,3,0,"carrier_delay, weather_delay, nas_delay"
SIT,6,143,13,11,"carrier_delay, late_aircraft_delay, weather_delay"
MEM,10,1703,151,70,"late_aircraft_delay, carrier_delay, nas_delay"
ROC,10,903,100,25,"carrier_delay, late_aircraft_delay, nas_delay"
CPR,11,151,13,13,"carrier_delay, late_aircraft_delay, weather_delay"
GUM,9,47,3,2,"carrier_delay, weather_delay, nas_delay"
DAB,6,207,18,12,"late_aircraft_delay, carrier_delay, weather_delay"
SHR,4,59,0,1,"carrier_delay, nas_delay, weather_delay"
JLN,5,40,2,9,"carrier_delay, late_aircraft_delay, nas_delay"
ACV,10,147,11,20,"carrier_delay, late_aircraft_delay, weather_delay"
DDC,7,41,4,4,"late_aircraft_delay, nas_delay, carrier_delay"
BFF,9,44,4,2,"carrier_delay, weather_delay, nas_delay"
SWF,2,16,2,3,"carrier_delay, late_aircraft_delay, nas_delay"
GFK,9,83,11,1,"carrier_delay, nas_delay, weather_delay"
RKS,4,33,3,2,"late_aircraft_delay, nas_delay, carrier_delay"
GUC,10,35,1,2,"carrier_delay, weather_delay, late_aircraft_delay"
DAL,2,4573,776,150,"late_aircraft_delay, carrier_delay, nas_delay"
CMH,1,2388,351,173,"late_aircraft_delay, carrier_delay, nas_delay"
PWM,5,662,84,54,"carrier_delay, late_aircraft_delay, nas_delay"
MSN,3,742,85,53,"carrier_delay, late_aircraft_delay, nas_delay"
IND,2,2824,291,127,"late_aircraft_delay, carrier_delay, nas_delay"
KOA,12,1162,127,29,"late_aircraft_delay, carrier_delay, nas_delay"
TUS,3,1410,202,78,"carrier_delay, late_aircraft_delay, nas_delay"
SBA,5,532,67,42,"late_aircraft_delay, nas_delay, carrier_delay"
ISP,12,281,86,49,"late_aircraft_delay, carrier_delay, nas_delay"
TYR,9,79,7,3,"late_aircraft_delay, nas_delay, carrier_delay"
SHV,9,330,31,24,"carrier_delay, late_aircraft_delay, nas_delay"
MOB,10,211,9,3,"carrier_delay, nas_delay, late_aircraft_delay"
RDM,10,431,36,29,"carrier_delay, late_aircraft_delay, nas_delay"
PAE,10,59,4,1,"nas_delay, late_aircraft_delay, carrier_delay"
TOL,1,28,8,1,"carrier_delay, nas_delay, late_aircraft_delay"
BGM,3,24,0,3,"carrier_delay, late_aircraft_delay, nas_delay"
JST,12,43,3,12,"late_aircraft_delay, carrier_delay, weather_delay"
BHM,11,1316,115,65,"carrier_delay, late_aircraft_delay, nas_delay"
MSP,10,9737,711,290,"carrier_delay, nas_delay, late_aircraft_delay"
PWM,11,634,77,37,"carrier_delay, late_aircraft_delay, nas_delay"
